chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
17	910001	970000	17	230001	970000	740000	60000	13.98652117389735	95.0%	0.986	-4.388781252554125
17	890001	950000	17	890001	1370000	480000	60000	16.258358345402126	95.0%	0.9125000000000001	-1.243092955085087
17	3220001	3260000	17	3000001	3260000	260000	40000	27.997243040187712	95.0%	0.933	-3.557629031738561
17	2270001	2310000	17	2270001	2590000	320000	40000	22.436522219030724	95.0%	0.9524999999999999	-2.1667833964943073
17	4320001	4360000	17	3840001	4360000	520000	40000	12.803632352857061	95.0%	0.966	-3.472855608228083
17	6200001	6270000	17	5500001	6270000	770000	70000	12.64152631216905	95.0%	0.975	-11.45803669191559
17	4050001	4080000	17	4050001	4510000	460000	30000	16.519130771604363	95.0%	0.9504999999999999	-3.070336453069296
17	4990001	5030000	17	4530001	5030000	500000	40000	13.620078999420352	95.0%	0.926	-1.9972569549666608
17	7510001	7580000	17	7150001	7580000	430000	70000	16.50777037143	95.0%	0.991	-3.224822622743936
17	7590001	7620000	17	7290001	7620000	330000	30000	18.77771581331648	95.0%	0.637	-0.7595922320933207
17	8870001	8920000	17	8870001	9470000	600000	50000	11.242891412401963	95.0%	0.866	-0.7616338382665326
17	8800001	8840000	17	8800001	9360000	560000	40000	11.440391854080685	95.0%	0.862	-1.2821481090787537
17	9710001	9770000	17	9710001	9990000	280000	60000	19.325727802091254	95.0%	0.8714999999999999	-0.6543372837948852
17	11090001	11140000	17	10760001	11140000	380000	50000	13.932653759870323	95.0%	0.7675000000000001	-0.9468326365401876
17	11820001	11860000	17	10640001	11860000	1220000	40000	6.0725582669039895	95.0%	0.721	-3.388458215891457
17	11870001	11910000	17	10660001	11910000	1250000	40000	4.930697539275441	95.0%	0.878	-3.8712827940210164
17	12360001	12410000	17	12360001	12830000	470000	50000	11.804247365017138	95.0%	0.859	-1.4361627058951303
17	10770001	10820000	17	10770001	11630000	860000	50000	7.463505165726211	95.0%	0.785	-1.516851673019097
17	10830001	10860000	17	10830001	11410000	580000	30000	9.682131293182124	95.0%	0.702	-1.195191882187833
17	12050001	12080000	17	12050001	12900000	850000	30000	6.941663932626072	95.0%	0.815	-1.9042209228953726
17	13430001	13470000	17	13020001	13470000	450000	40000	10.923892213493584	95.0%	0.767	-0.5912561987386015
17	12560001	12620000	17	12560001	12860000	300000	60000	17.33930461397377	95.0%	0.8185	-0.7433651001570404
17	12950001	12990000	17	12950001	13410000	460000	40000	10.923676421430796	95.0%	0.5615	-0.6762008937027789
17	13470001	13510000	17	13470001	14230000	760000	40000	7.646952289400699	95.0%	0.604	-0.7973025550649561
17	12900001	12950000	17	11860001	12950000	1090000	50000	5.943429671593167	95.0%	0.861	-2.3140600085542875
17	12150001	12190000	17	12150001	12910000	760000	40000	9.321917032914298	95.0%	0.5105	-2.0660756032741223
17	15900001	15940000	17	15570001	15940000	370000	40000	16.725295474203666	95.0%	0.923	-2.0505723168858125
