chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
17	6290001	6330000	17	5470001	6330000	860000	40000	12.624218777610041	98.0%	0.028	6.993964525667671
17	62320001	62380000	17	61960001	62380000	420000	60000	22.355199494289867	95.0%	0.015	3.1482958580501927
17	46660001	46710000	17	46060001	46710000	650000	50000	15.58828786607614	95.0%	0.024	3.0490606555360396
17	70700001	70740000	17	70700001	71400000	700000	40000	10.689091966820484	95.0%	0.082	3.010158088002462
17	65360001	65400000	17	65360001	65710000	350000	40000	20.78607573238004	98.0%	0.035	2.0881001244497766
17	17240001	17290000	17	17240001	17550000	310000	50000	25.450437527918105	98.0%	0.016	1.8122570727279097
17	47630001	47670000	17	47630001	47940000	310000	40000	24.91378387377778	99.0%	0.007	1.7780348872670078
17	40660001	40700000	17	40110001	40700000	590000	40000	16.087304378115544	95.0%	0.042	1.5459277015027244
17	6920001	6960000	17	6920001	7250000	330000	40000	22.489636772900482	98.0%	0.015	1.466333851002575
17	21200001	21250000	17	21200001	22250000	1050000	50000	7.15854579439339	95.0%	0.07	1.2434071397041215
17	33420001	33470000	17	32830001	33470000	640000	50000	11.456296402276266	96.0%	0.07050000000000001	0.7651078088426498
17	35370001	35420000	17	35010001	35420000	410000	50000	17.796151078364577	96.0%	0.078	0.3790978277362034
17	57360001	57400000	17	57360001	57810000	450000	40000	16.194820027272367	97.0%	0.057	-0.5333358216782877
17	2150001	2220000	17	1620001	2220000	600000	70000	15.517192797560975	96.0%	0.082	-1.6934102397877957
17	21520001	21560000	17	21520001	21970000	450000	40000	16.05102415533794	97.0%	0.032	-2.2498370590439762
17	57780001	57820000	17	57780001	58130000	350000	40000	20.60041710557644	97.0%	0.079	-2.7360663828081258
17	77640001	77680000	17	77030001	77680000	650000	40000	16.499437592943764	95.0%	0.028	-4.348013237885947
