chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
8	1630001	1670000	8	160001	1670000	1510000	40000	5.06255176204008	95.0%	0.904	-5.613381860419923
8	920001	960000	8	190001	960000	770000	40000	8.314265801873404	95.0%	0.784	-2.561434842871367
8	1370001	1420000	8	480001	1420000	940000	50000	8.494298375706801	95.0%	0.8288288288288288	-4.123896714966023
8	860001	930000	8	860001	1650000	790000	70000	9.181052884978685	95.0%	0.8338338338338338	-2.4947870399358294
8	1110001	1160000	8	450001	1160000	710000	50000	9.611720925629022	95.0%	0.8248248248248248	-1.7339843601785514
8	280001	320000	8	280001	1650000	1370000	40000	6.818000643240093	95.0%	0.894	-6.988869523975172
8	4320001	4350000	8	4320001	4580000	260000	30000	14.482552357630327	95.0%	0.45421021021021024	-0.9871421531656734
8	3540001	3580000	8	3540001	3920000	380000	40000	11.028510533453804	95.0%	0.7908953953953954	-0.9268606573883696
8	1590001	1640000	8	1590001	2130000	540000	50000	9.550075482299047	95.0%	0.9599804804804805	-2.19626218545444
8	2820001	2850000	8	2390001	2850000	460000	30000	10.36146731237429	95.0%	0.7483543543543544	-1.3302825827601747
8	3890001	3950000	8	2310001	3950000	1640000	60000	4.107118567346607	95.0%	0.8505	-2.581262137220146
8	2130001	2190000	8	2130001	2640000	510000	60000	11.120615283956816	95.0%	0.8868868868868869	-1.1293616788052685
8	2300001	2340000	8	2300001	3250000	950000	40000	7.37552783793314	95.0%	0.9679679679679679	-1.6956228381682832
8	4380001	4410000	8	3870001	4410000	540000	30000	8.285646683406606	95.0%	0.5952877877877878	-1.0139866112735698
8	3190001	3240000	8	3190001	3680000	490000	50000	9.806722457212782	95.0%	0.794	-1.1855186199073946
8	3250001	3290000	8	3250001	4420000	1170000	40000	5.060957945662121	95.0%	0.6666666666666666	-2.016027867695322
8	3880001	3930000	8	3880001	4610000	730000	50000	7.231562704339498	95.0%	0.6516516516516516	-1.064881650287993
8	3940001	4000000	8	3940001	4820000	880000	60000	6.603254129425605	95.0%	0.8754354354354354	-2.1084633347247226
8	4010001	4050000	8	4010001	4820000	810000	40000	6.4970573769716795	95.0%	0.896	-1.86876336170689
8	4860001	4900000	8	4860001	5590000	730000	40000	6.618338771292588	95.0%	0.671	-1.1311182169137792
8	4450001	4480000	8	4450001	4870000	420000	30000	9.925299201157566	95.0%	0.5572852852852853	-0.9017154361890077
8	4150001	4220000	8	3750001	4220000	470000	70000	10.193544760183476	95.0%	0.8488488488488488	-0.9488226745910571
8	4850001	4890000	8	3850001	4890000	1040000	40000	5.248440063368229	95.0%	0.7335	-1.5441928381702243
8	4900001	4970000	8	4250001	4970000	720000	70000	6.627197046188115	95.0%	0.7998968968968969	-0.9490759146450573
8	5480001	5510000	8	4670001	5510000	840000	30000	6.919614359210151	95.0%	0.6910000000000001	-2.257877699934278
8	4680001	4750000	8	4680001	4980000	300000	70000	13.736890502278678	95.0%	0.7052052052052052	-0.5944733487147241
8	6210001	6250000	8	6210001	6980000	770000	40000	7.090797580516795	95.0%	0.967	-4.2847513597622955
8	5480001	5520000	8	5480001	6010000	530000	40000	9.872374641463084	95.0%	0.7297297297297297	-1.7390592897067814
8	5520001	5560000	8	5520001	6230000	710000	40000	7.70964505518295	95.0%	0.7667667667667668	-1.3999261722073864
8	5790001	5830000	8	5240001	5830000	590000	40000	8.671113581656519	95.0%	0.7357357357357357	-1.310946543537897
8	5390001	5430000	8	5390001	6220000	830000	40000	6.7921443100280605	95.0%	0.726	-1.4018654822449748
8	7010001	7240000	8	5990001	7240000	1250000	230000	4.688867344565726	95.0%	0.982	-3.1159864751005846
8	6210001	6250000	8	5290001	6250000	960000	40000	5.912868435106151	95.0%	0.656	-1.4980637652836544
8	8510001	8540000	8	8510001	8870000	360000	30000	13.322047771413722	95.0%	0.8454254254254254	-2.258095484278828
8	8860001	8910000	8	8860001	9700000	840000	50000	8.981411383616955	95.0%	0.097	-0.022370699599230142
8	10250001	10290000	8	9740001	10290000	550000	40000	11.340300407867046	95.0%	0.829	-1.9194920557534234
8	10670001	10710000	8	10180001	10710000	530000	40000	14.938808440472524	95.0%	0.958958958958959	-4.445306944917518
8	9650001	9690000	8	9010001	9690000	680000	40000	11.526068932998967	95.0%	0.39466466466466466	-0.8458059874120631
8	9260001	9330000	8	9020001	9330000	310000	70000	17.969739001900802	95.0%	0.898	-1.5515613223580977
8	10340001	10380000	8	9650001	10380000	730000	40000	8.738194622499318	95.0%	0.764	-1.241887219715035
8	9180001	9210000	8	9180001	9570000	390000	30000	13.26508914383779	95.0%	0.9109109109109109	-2.340724425928617
8	10400001	10440000	8	10400001	11140000	740000	40000	10.83064967606232	95.0%	0.659	-4.965134082640904
8	9860001	9890000	8	9080001	9890000	810000	30000	6.6770461479913115	95.0%	0.719	-1.2453796374731392
8	10720001	10770000	8	9830001	10770000	940000	50000	7.3853715979627435	95.0%	0.7173723723723724	-2.894706300547146
8	11810001	11880000	8	10710001	11880000	1170000	70000	7.6799430622163465	95.0%	0.33433433433433435	-5.880652698509625
8	12390001	12440000	8	9020001	12440000	3420000	50000	1.608635915404708	95.0%	0.23973973973973972	-7.330971694271307
8	14300001	14340000	8	13880001	14340000	460000	40000	9.82919867078698	95.0%	0.8014044044044044	-0.7412888081716125
8	14350001	14390000	8	13880001	14390000	510000	40000	8.198736696301651	95.0%	0.8238238238238238	-1.0152867032735766
8	12610001	12640000	8	12610001	13720000	1110000	30000	5.607718698811653	95.0%	0.77	-2.2293512608721135
8	11150001	11180000	8	11150001	11620000	470000	30000	12.00831168427164	95.0%	0.8188188188188188	-1.7666615691194385
8	14450001	14500000	8	14130001	14500000	370000	50000	11.646415497061355	95.0%	0.31931931931931934	-0.4467143811192525
8	13950001	13990000	8	13950001	14500000	550000	40000	8.59562982962895	95.0%	0.7877877877877878	-1.1380866066527526
8	15640001	15680000	8	15640001	16220000	580000	40000	8.789014232521776	95.0%	0.6506506506506506	-1.1328322157990642
8	14820001	14880000	8	14820001	15390000	570000	60000	8.721237335545293	95.0%	0.7927927927927928	-1.064426461518575
8	14750001	14790000	8	14390001	14790000	400000	40000	10.480550132705734	95.0%	0.6536536536536537	-1.1523040524215336
8	14590001	14650000	8	13950001	14650000	700000	60000	6.942299452104752	95.0%	0.8968968968968969	-1.9683643655085366
8	15320001	15360000	8	14710001	15360000	650000	40000	6.968363695690264	95.0%	0.67	-0.7631682436648306
8	14950001	15000000	8	14950001	16000000	1050000	50000	5.33571210112915	95.0%	0.7987987987987988	-1.6202854383579275
8	15900001	15940000	8	15300001	15940000	640000	40000	7.467139543796738	95.0%	0.7368723723723724	-1.1930551976736443
8	15840001	15890000	8	15300001	15890000	590000	50000	8.925443317959104	95.0%	0.8448448448448449	-1.5440771656611094
8	15960001	16000000	8	15960001	16640000	680000	40000	7.7960085764591645	95.0%	0.4494494494494494	-0.9088094617962601
8	16100001	16130000	8	15170001	16130000	960000	30000	5.6659079598835405	95.0%	0.7788893893893893	-2.236684661112125
8	16600001	16650000	8	15510001	16650000	1140000	50000	5.759322395084252	95.0%	0.1995	-0.4419313755730352
8	17110001	17150000	8	16280001	17150000	870000	40000	6.797766435553698	95.0%	0.778	-1.2876106027214445
8	16470001	16530000	8	16470001	17110000	640000	60000	7.972831753080875	95.0%	0.9195	-1.764902276506481
8	15370001	15400000	8	15370001	16990000	1620000	30000	4.092593599850111	95.0%	0.915	-3.80382096012482
8	15470001	15540000	8	15470001	17140000	1670000	70000	3.9741649169117346	95.0%	0.8628628628628628	-2.247279976453085
8	15550001	15580000	8	15550001	16090000	540000	30000	8.102237748065823	95.0%	0.6503228228228228	-1.1795359543714643
8	16530001	16570000	8	16530001	17110000	580000	40000	8.093700236472749	95.0%	0.8219109109109108	-1.137055048513957
8	18430001	18480000	8	17980001	18480000	500000	50000	11.836528927501906	95.0%	0.9379664664664664	-3.36173099734095
8	18670001	18710000	8	18670001	19190000	520000	40000	9.858730747978637	95.0%	0.8888888888888888	-2.1270087022528097
8	20270001	20300000	8	20030001	20300000	270000	30000	14.43422630046278	95.0%	0.904	-2.4988460755561577
8	18700001	18740000	8	17810001	18740000	930000	40000	7.557441682128193	95.0%	0.78	-2.507744951085489
8	19930001	19990000	8	19420001	19990000	570000	60000	10.988243288466181	95.0%	0.25925925925925924	-0.9971621487231509
8	17470001	17540000	8	17470001	17760000	290000	70000	23.25627608721076	95.0%	0.996	-4.388684906026871
8	17880001	17930000	8	17880001	18390000	510000	50000	10.266720821771333	95.0%	0.8558558558558559	-1.2004646395073768
8	21380001	21420000	8	20980001	21420000	440000	40000	12.540918139972606	95.0%	0.5325325325325325	-0.8033513384006948
8	20870001	20920000	8	20870001	21750000	880000	50000	8.58786790268941	95.0%	0.4652317317317317	-1.1262204486170433
8	20010001	20050000	8	19200001	20050000	850000	40000	6.843534376220331	95.0%	0.921	-3.37560679656049
8	20680001	20750000	8	20680001	21390000	710000	70000	8.269613084245014	95.0%	0.8498498498498499	-1.3053945819919979
8	21270001	21300000	8	20790001	21300000	510000	30000	11.059709659549839	95.0%	0.7547547547547547	-1.732005685569656
8	19620001	19690000	8	19620001	19940000	320000	70000	14.467769392397871	95.0%	0.9464464464464465	-1.1553106462529623
8	20000001	20050000	8	20000001	21960000	1960000	50000	3.050813163768241	95.0%	0.8599304304304305	-3.0305771756297264
8	19680001	19750000	8	19420001	19750000	330000	70000	13.905389203640068	95.0%	0.939	-1.1479573857636485
8	19150001	19200000	8	19150001	19650000	500000	50000	9.727875449965996	95.0%	0.9319319319319319	-1.9193173428236259
8	21090001	21120000	8	21090001	21600000	510000	30000	9.77414517996443	95.0%	0.8338338338338338	-1.7495227318045838
8	23430001	23460000	8	22910001	23460000	550000	30000	10.432406010680335	95.0%	0.842	-1.6200259930484793
8	22360001	22430000	8	22360001	22890000	530000	70000	12.63753356338732	95.0%	0.982982982982983	-3.664365225384524
8	22750001	22790000	8	22260001	22790000	530000	40000	16.381290748331082	95.0%	0.04804804804804805	1.3503898427749768
8	21740001	21790000	8	21740001	22360000	620000	50000	7.490781022360143	95.0%	0.8433433433433433	-1.1913171705090049
8	22000001	22040000	8	22000001	22660000	660000	40000	10.099617180783472	95.0%	0.8618618618618619	-1.8501345754768916
8	22050001	22090000	8	22050001	22780000	730000	40000	10.152289153515596	95.0%	0.93993993993994	-2.4732664778557583
8	25350001	25390000	8	25350001	25940000	590000	40000	8.461331963945153	95.0%	0.7857857857857858	-1.3658082180707893
8	23570001	23640000	8	23570001	24300000	730000	70000	9.703790772474687	95.0%	0.6066066066066066	-0.7565893335267602
8	23420001	23450000	8	23420001	23970000	550000	30000	10.976756082650617	95.0%	0.662	-1.158020280380162
8	24310001	24340000	8	23570001	24340000	770000	30000	6.983409356100332	95.0%	0.895	-2.7689330173733167
8	23770001	23830000	8	23770001	24480000	710000	60000	9.330785109175649	95.0%	0.82	-2.067375670034858
8	25390001	25440000	8	24980001	25440000	460000	50000	10.303298466127705	95.0%	0.8354999999999999	-1.4506244834510644
8	25450001	25510000	8	24980001	25510000	530000	60000	8.93873168043771	95.0%	0.8	-1.057390776394106
8	23370001	23420000	8	23370001	23940000	570000	50000	10.884474155971658	95.0%	0.968	-3.8829136972740037
8	28450001	28480000	8	27930001	28480000	550000	30000	10.342160974426967	95.0%	0.76	-1.2055446812389887
8	28200001	28270000	8	28200001	28630000	430000	70000	15.341939679559456	95.0%	0.8018018018018018	-1.1219468987072305
8	26500001	26540000	8	25760001	26540000	780000	40000	8.176264222050875	95.0%	0.653	-1.470804286032566
8	26170001	26230000	8	25210001	26230000	1020000	60000	6.814821397150766	95.0%	0.2595	-0.41012247509054434
8	26430001	26490000	8	25390001	26490000	1100000	60000	6.126162933513869	95.0%	0.958	-2.7626882033162423
8	25310001	25350000	8	25310001	26530000	1220000	40000	4.703957219372005	95.0%	0.8474254254254254	-2.0297772530847036
8	28280001	28330000	8	28280001	28660000	380000	50000	15.04805239755492	95.0%	0.8814414414414414	-1.748330005153265
8	28820001	28890000	8	28410001	28890000	480000	70000	16.01246074027204	95.0%	0.3855	-1.0804037586807098
8	27630001	27670000	8	27630001	28260000	630000	40000	9.23213016678934	95.0%	0.8848848848848849	-2.125221001304618
8	29870001	29910000	8	28590001	29910000	1320000	40000	7.803616420690396	95.0%	0.5692777777777778	-3.6742226232166306
8	27440001	27480000	8	27440001	27850000	410000	40000	13.284991547064886	95.0%	0.8028028028028028	-2.392870869401273
8	27590001	27630000	8	27590001	28250000	660000	40000	8.04851437445752	95.0%	0.8628628628628628	-1.5437906534517067
8	31070001	31100000	8	30690001	31100000	410000	30000	9.74120403523993	95.0%	0.941	-2.6520591511656524
8	32000001	32070000	8	31130001	32070000	940000	70000	7.319291737897421	95.0%	0.4844844844844845	-0.39949427755301103
8	29930001	30000000	8	29930001	30480000	550000	70000	12.194579407499948	95.0%	0.973973973973974	-3.4068231162121463
8	32290001	32330000	8	31370001	32330000	960000	40000	6.7402714433752635	95.0%	0.7997997997997999	-3.4801897053736353
8	32080001	32130000	8	31150001	32130000	980000	50000	5.568362166232374	95.0%	0.9365	-3.384708442753582
8	33170001	33210000	8	32400001	33210000	810000	40000	8.464804691793603	95.0%	0.491	-1.9219256759076622
8	33220001	33260000	8	32400001	33260000	860000	40000	7.714120742055266	95.0%	0.9105000000000001	-4.374394711383547
8	31440001	31490000	8	31440001	32150000	710000	50000	9.17490744424956	95.0%	0.6136136136136137	-1.438590056667032
8	33670001	33720000	8	33670001	34750000	1080000	50000	5.690936930089403	95.0%	0.7868943943943945	-2.559649737766066
