chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
1	5975001	6075000	1	2625001	6075000	3450000	100000	42.64588153460766	95.0%	0.874074074074074	-9.233147043642207
1	2175001	2275000	1	2175001	6350000	4175000	100000	37.94118673326299	95.0%	0.7756613756613756	-0.9357536294719397
1	6275001	6350000	1	3425001	6350000	2925000	75000	42.63337897153409	95.0%	0.8465608465608465	-1.4910336816665912
1	6550001	6650000	1	1300001	6650000	5350000	100000	27.09450782051043	95.0%	0.6693121693121693	-0.9273069240066117
1	2950001	3075000	1	2950001	5850000	2900000	125000	56.02648321894562	95.0%	0.9730158730158731	-9.847739238598813
1	3100001	3200000	1	3100001	5350000	2250000	100000	62.76538180344595	95.0%	0.8206349206349206	-2.677980378416866
1	3575001	3700000	1	3575001	5775000	2200000	125000	58.42624128934521	95.0%	0.7952380952380953	-1.1469871561485736
1	8825001	8950000	1	8825001	10225000	1400000	125000	99.16304350791891	95.0%	0.9677248677248678	-2.304265886391335
1	8300001	8400000	1	6725001	8400000	1675000	100000	108.21722587321214	95.0%	0.41798941798941797	-1.46456291272749
1	11850001	11975000	1	6325001	11975000	5650000	125000	26.954293076704467	95.0%	0.765079365079365	-1.6267860813465422
1	5850001	5975000	1	5850001	12450000	6600000	125000	16.26375804076872	95.0%	0.6703703703703703	-0.4874458821734775
1	6000001	6150000	1	6000001	12450000	6450000	150000	19.544846199188793	95.0%	0.6010582010582011	-0.42336568743763614
1	11025001	11100000	1	11025001	12450000	1425000	75000	88.79493693669899	95.0%	0.9312169312169312	-2.464136307665615
1	3375001	3525000	1	3375001	5700000	2325000	150000	66.99789619307434	95.0%	0.8634920634920635	-1.4212080869673183
1	6475001	6575000	1	6475001	8775000	2300000	100000	58.75905541080053	95.0%	0.7698412698412698	-0.8074422987904256
1	9150001	9275000	1	6950001	9275000	2325000	125000	67.2654621485843	95.0%	0.8328042328042328	-1.2056628522778465
1	6600001	6700000	1	6600001	12275000	5675000	100000	27.31949835680534	95.0%	0.8380952380952381	-3.281152823238961
1	6725001	6800000	1	6725001	12275000	5550000	75000	30.74854722751242	95.0%	0.7756613756613757	-3.7539479478040385
1	11000001	11075000	1	6325001	11075000	4750000	75000	34.444088312402144	95.0%	0.6693121693121693	-1.2562320232030069
1	12300001	12400000	1	6300001	12400000	6100000	100000	18.513902012183987	95.0%	0.6904761904761905	-0.6669221809652297
1	3725001	3850000	1	3725001	12450000	8725000	125000	16.607418586178163	95.0%	0.3566137566137566	
1	17050001	17200000	1	11025001	17200000	6175000	150000	30.729688954935916	95.0%	0.8423280423280424	-1.2963458018512521
1	15575001	15675000	1	12225001	15675000	3450000	100000	50.36273311070699	95.0%	0.5412698412698413	-2.1471817244063316
1	10175001	10275000	1	8525001	10275000	1750000	100000	91.75923816472721	95.0%	0.7582010582010582	-0.691373858667822
1	15875001	16050000	1	11950001	16050000	4100000	175000	42.1902005555154	95.0%	0.8756613756613756	-0.9956207889995192
