chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
9	5580001	5620000	9	4920001	5620000	700000	40000	12.282031539461336	98.0%	0.054	4.131308302918476
9	101040001	101080000	9	101040001	101550000	510000	40000	14.637250146029551	98.0%	0.052	3.8476876806084954
9	4740001	4790000	9	4740001	5180000	440000	50000	15.805901832896367	99.0%	0.026	3.0815804364922044
9	124740001	124780000	9	124310001	124780000	470000	40000	18.03667556705108	99.0%	0.028	2.9164203455196347
9	77360001	77420000	9	77360001	77850000	490000	60000	12.452149390251243	98.0%	0.048	2.195233642937211
9	116410001	116450000	9	116010001	116450000	440000	40000	17.983919049323372	96.0%	0.034	1.5762781655437903
9	108150001	108190000	9	107520001	108190000	670000	40000	11.310585553825476	99.0%	0.049	1.5247320022326016
9	19910001	19950000	9	19910001	20630000	720000	40000	10.265683841072414	97.0%	0.089	1.06536847044584
9	133560001	133600000	9	133560001	133900000	340000	40000	24.184794702063346	98.0%	0.068	0.23609683675963067
9	84440001	84490000	9	84120001	84490000	370000	50000	14.107381231563219	96.0%	0.067	-0.9055874213287067
9	98470001	98520000	9	98470001	98990000	520000	50000	13.933654529228757	95.0%	0.0565	-1.6209135308479923
9	73230001	73290000	9	73230001	73870000	640000	60000	10.786850266200117	95.0%	0.0185	-2.826644054044251
9	103460001	103500000	9	103460001	104080000	620000	40000	11.115131887477798	96.0%	0.0785	-3.206531946666862
9	140300001	140340000	9	139840001	140340000	500000	40000	19.119616580949284	96.0%	0.08	-4.2518358547034305
9	92920001	92950000	9	92920001	93480000	560000	30000	11.609287551578454	96.0%	0.049	-5.0902825479353035
9	133020001	133070000	9	133020001	133890000	870000	50000	10.661046833605216	95.0%	0.082	
9	137000001	137040000	9	137000001	137960000	960000	40000	9.018560611413706	96.0%	0.040499999999999994	
