chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
15	20500001	20540000	15	20010001	20540000	530000	40000	56.69584655430279	95.0%	0.8527542372881356	-0.0
15	20560001	20610000	15	20560001	22580000	2020000	50000	26.03325841484891	95.0%	0.6042328042328042	-0.0
15	20500001	20540000	15	20500001	22570000	2070000	40000	31.85475779380291	95.0%	0.6455026455026455	-0.0
15	20190001	20330000	15	20190001	22590000	2400000	140000	30.018720904735922	95.0%	0.6243386243386243	
15	24240001	24280000	15	23800001	24280000	480000	40000	35.291332753485506	95.0%	0.8042328042328042	-1.3634527058766217
15	23120001	23160000	15	23120001	23880000	760000	40000	39.566428675254585	95.0%	0.7301587301587301	-0.0
15	23970001	24010000	15	23970001	24980000	1010000	40000	20.392402900842487	95.0%	0.8072033898305084	-3.4974461360272104
15	25690001	25730000	15	25690001	26520000	830000	40000	18.96210709144632	95.0%	0.9110169491525424	-2.909625748963708
15	26530001	26570000	15	26530001	26980000	450000	40000	37.22230924204953	95.0%	0.7902542372881356	-1.4554559815966022
15	23610001	23670000	15	23610001	24180000	570000	60000	36.20100232049025	95.0%	0.5741525423728814	
15	23680001	23720000	15	23680001	24240000	560000	40000	31.052807416724963	95.0%	0.6890889830508474	-1.2271896071443817
15	24870001	24900000	15	24210001	24900000	690000	30000	26.085188831095053	95.0%	0.8867724867724868	-3.17286714580514
15	24430001	24490000	15	24430001	24810000	380000	60000	44.8225224284123	95.0%	0.8527542372881356	-1.487062600513623
15	25170001	25200000	15	25170001	25720000	550000	30000	28.998276504684494	95.0%	0.8114406779661016	-1.8881677933497025
15	24500001	24550000	15	24500001	24910000	410000	50000	42.40736147165506	95.0%	0.891005291005291	-2.085868040864294
15	26130001	26180000	15	26130001	26950000	820000	50000	20.08010911887011	95.0%	0.853813559322034	-1.5114497448281077
15	25670001	25730000	15	24840001	25730000	890000	60000	21.707150568957847	95.0%	0.2711864406779661	-0.6806744341468166
15	24610001	24660000	15	24610001	25520000	910000	50000	20.462384839666647	95.0%	0.6101694915254238	-1.9040480799924397
15	24670001	24720000	15	24670001	25520000	850000	50000	24.192883751043144	95.0%	0.9173728813559322	-2.918694771328733
15	28280001	28310000	15	27990001	28310000	320000	30000	50.16557296999381	95.0%	0.6962962962962963	-0.9084877111423364
15	26540001	26590000	15	25830001	26590000	760000	50000	22.01922412656171	95.0%	0.8507936507936509	-1.62292099228074
15	28120001	28170000	15	27460001	28170000	710000	50000	27.747812620657918	95.0%	0.5873015873015873	-2.029256604316908
15	29540001	29580000	15	29070001	29580000	510000	40000	35.9040607596484	95.0%	0.5688559322033898	-1.4084911859354767
15	27120001	27160000	15	27120001	28370000	1250000	40000	14.93159021006848	95.0%	0.3898305084745763	-0.8678819248399139
15	27270001	27340000	15	27270001	27650000	380000	70000	45.36726853547443	95.0%	0.8273305084745762	-1.0826381828931226
15	29140001	29220000	15	28950001	29220000	270000	80000	87.4700741108591	95.0%	0.9989406779661016	-6.095333943892253
15	29930001	29970000	15	29420001	29970000	550000	40000	33.20962417316409	95.0%	0.7788359788359789	-1.5501693623035142
15	31700001	31750000	15	30990001	31750000	760000	50000	31.069282804225793	95.0%	0.9798829701372074	-8.678239091380883
15	31630001	31680000	15	30990001	31680000	690000	50000	30.99343138647841	95.0%	0.9565677966101694	-3.6479732144600185
15	30970001	31010000	15	30970001	31460000	490000	40000	48.335024323712325	95.0%	0.909957627118644	-5.638449378701296
15	31910001	31950000	15	31230001	31950000	720000	40000	26.36402355578884	95.0%	0.8333333333333333	-2.523450993285489
15	32710001	32870000	15	32710001	33620000	910000	160000	35.5886936845327	95.0%	0.9417372881355932	
15	33440001	33500000	15	33440001	34000000	560000	60000	34.490316191990246	95.0%	0.8893008474576272	-2.3422663914042943
15	31950001	31980000	15	31410001	31980000	570000	30000	29.84921543524251	95.0%	0.6243386243386243	-1.5760281041400115
15	31120001	31160000	15	31120001	31750000	630000	40000	32.43517095249053	95.0%	0.8771186440677966	-3.826275027381083
15	34860001	34900000	15	34330001	34900000	570000	40000	42.17969229546016	95.0%	0.013771186440677966	4.944791545265913
15	31980001	32020000	15	31980001	32440000	460000	40000	46.797673350444	95.0%	0.9047193076854094	-3.424419743050283
15	35250001	35290000	15	34400001	35290000	890000	40000	23.47172580019874	95.0%	0.9428571428571428	-6.495219421062991
15	34310001	34340000	15	34310001	34640000	330000	30000	47.87120158454433	95.0%	0.9332627118644068	-3.467923947208191
15	33910001	33980000	15	33910001	34370000	460000	70000	39.19511472003434	95.0%	0.9152542372881356	-2.029730399930855
