chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
3	176075001	176175000	3	173625001	176175000	2550000	100000	61.577105822368026	99.0%	0.020634920634920638	8.53760899832633
3	106700001	106875000	3	105075001	106875000	1800000	175000	85.05670421256232	98.0%	0.032275132275132276	4.269311152475652
3	71625001	71750000	3	70100001	71750000	1650000	125000	98.8727324507802	97.0%	0.03597883597883598	3.194759904145772
3	187400001	187500000	3	187400001	188900000	1500000	100000	97.18900185194785	99.0%	0.031746031746031744	3.168193750389831
3	28875001	28975000	3	28875001	30050000	1175000	100000	115.21466643027634	99.0%	0.07195767195767196	1.854518258867161
3	33925001	34050000	3	33925001	36000000	2075000	125000	67.27603907232375	99.0%	0.047619047619047616	0.9568131546737272
3	54400001	54525000	3	54400001	56375000	1975000	125000	65.5799449905823	98.0%	0.09735449735449736	0.8071348901652949
3	70525001	70675000	3	70525001	71700000	1175000	150000	110.53048000156643	99.0%	0.037037037037037035	0.526822708337189
3	178975001	179075000	3	178125001	179075000	950000	100000	127.83759370092292	98.0%	0.08624338624338623	0.4896465282977201
3	195175001	195325000	3	194350001	195325000	975000	150000	166.39153230837434	98.0%	0.0380952380952381	0.24976082265070476
3	126350001	126475000	3	126350001	127225000	875000	125000	166.49953196330523	99.0%	0.0455026455026455	-1.7325078584113642
3	110725001	110825000	3	109425001	110825000	1400000	100000	104.82826776494855	99.0%	0.07195767195767196	-1.8451153698092868
