chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
16	2510001	2580000	16	2020001	2580000	560000	70000	49.69881440945672	95.0%	0.10899470899470899	-2.6073777541058956
16	2630001	2670000	16	2630001	3000000	370000	40000	69.57458846428997	95.0%	0.32275132275132273	-4.291827026975462
16	1860001	1890000	16	1860001	2470000	610000	30000	36.588301955029024	95.0%	0.7277542372881356	-2.167208467483067
16	2010001	2050000	16	1470001	2050000	580000	40000	36.98241656852908	95.0%	0.9264550264550264	-2.8949853958452487
16	1820001	1850000	16	1820001	2440000	620000	30000	36.98188161000858	95.0%	0.8395127118644068	-1.8845068723271765
16	3660001	3710000	16	3660001	4460000	800000	50000	28.75829912401004	95.0%	0.9613347457627119	-4.758728598226646
16	4670001	4720000	16	4670001	5080000	410000	50000	55.76713682140878	95.0%	0.9375	-2.204247148318813
16	5280001	5340000	16	5280001	5620000	340000	60000	42.84164382939351	95.0%	0.7579449152542372	-0.7579749677639387
16	4980001	5020000	16	4550001	5020000	470000	40000	47.45829896658278	95.0%	0.11440677966101695	1.139137387833029
16	4380001	4450000	16	4380001	4880000	500000	70000	44.359817637787145	95.0%	0.9454449152542372	-1.6923737863007282
16	5350001	5390000	16	5350001	5780000	430000	40000	33.21190764690373	95.0%	0.6211640211640211	-0.9787545351654232
16	6480001	6530000	16	6100001	6530000	430000	50000	33.410599593615565	95.0%	0.6814814814814815	-0.8415349223944262
16	5210001	5250000	16	5210001	5630000	420000	40000	34.31768660374802	95.0%	0.6117584745762712	-0.7045993005472461
16	5990001	6040000	16	5990001	6490000	500000	50000	29.361746076411077	95.0%	0.6922669491525424	-1.0307307553734117
16	5900001	5960000	16	5290001	5960000	670000	60000	23.98326072974561	95.0%	0.6656084656084656	-1.2238039410780719
16	7390001	7430000	16	7390001	7950000	560000	40000	25.8547091303062	95.0%	0.7570161868890682	-0.8264279400658426
16	6250001	6280000	16	5990001	6280000	290000	30000	41.86288160350984	95.0%	0.6687830687830688	-0.6018657046886413
16	9540001	9570000	16	9540001	9950000	410000	30000	33.977731032174255	95.0%	0.6582010582010582	-1.171757896261206
16	7890001	7920000	16	7410001	7920000	510000	30000	26.814593166051235	95.0%	0.6896186440677966	-0.8440868481425235
16	10270001	10310000	16	9460001	10310000	850000	40000	19.754467860276925	95.0%	0.777542372881356	-2.0301195311733014
16	8540001	8590000	16	7870001	8590000	720000	50000	19.29858496422681	95.0%	0.7978835978835979	-1.0067951576365444
16	8550001	8590000	16	8550001	9110000	560000	40000	25.559159929746652	95.0%	0.9544491525423728	-3.1396414521306957
16	10820001	10850000	16	8890001	10850000	1960000	30000	10.612927445227383	95.0%	0.5854984978925657	-0.23923087607362992
16	10330001	10390000	16	9470001	10390000	920000	60000	18.073486615450243	95.0%	0.8724206349206349	-2.4129848465548505
16	10590001	10630000	16	10080001	10630000	550000	40000	23.557465610080655	95.0%	0.783068783068783	-1.1475060789894154
16	10400001	10440000	16	9950001	10440000	490000	40000	28.212999375923477	95.0%	0.6408898305084746	-0.9189581475943408
16	10300001	10330000	16	10300001	10980000	680000	30000	20.58330559750905	95.0%	0.8511652542372881	-1.970938202146769
16	11970001	12020000	16	11970001	12460000	490000	50000	39.90964871420404	95.0%	0.5889830508474576	-1.2350022470361217
16	12180001	12220000	16	11490001	12220000	730000	40000	19.069352580365226	95.0%	0.9312169312169312	-2.9551464282130007
16	13940001	13990000	16	12420001	13990000	1570000	50000	11.504886305686387	95.0%	0.7439153439153439	-2.2311732299569216
16	11940001	11990000	16	11400001	11990000	590000	50000	32.7914079276006	95.0%	0.9439153439153439	-4.147998089453107
16	13720001	13770000	16	13070001	13770000	700000	50000	23.460641614179483	95.0%	0.6802534526051476	-1.846060267601556
16	14610001	14660000	16	14100001	14660000	560000	50000	40.16675263835454	95.0%	0.3659957627118644	-3.5546335191954586
16	13680001	13720000	16	13270001	13720000	450000	40000	33.08620313832469	95.0%	0.7047619047619048	-1.1447590022134493
16	15470001	15500000	16	15220001	15500000	280000	30000	85.68035143140743	95.0%	0.8463983050847458	-24.497428995966413
16	15850001	15920000	16	15280001	15920000	640000	70000	34.93956642526598	95.0%	0.9031746031746032	-2.6986869506692903
16	15040001	15110000	16	15040001	16290000	1250000	70000	20.143501121207542	95.0%	0.7354497354497355	-4.394702252143063
16	17650001	17700000	16	16710001	17700000	990000	50000	19.67597423843146	95.0%	0.7523809523809524	-4.957878138308649
16	18190001	18230000	16	16990001	18230000	1240000	40000	15.215208169208777	95.0%	0.6952380952380952	-11.705024290809263
16	17580001	17640000	16	17000001	17640000	640000	60000	27.368380199435805	95.0%	0.9777542372881356	-4.87874408956859
16	16630001	16670000	16	16630001	17850000	1220000	40000	17.957353035993897	95.0%	0.9037037037037037	-13.666800563055466
16	18310001	18560000	16	16850001	18560000	1710000	250000	12.142234103112864	95.0%	0.9978813559322034	-0.0
16	15480001	15520000	16	15480001	16210000	730000	40000	28.851561694506714	95.0%	0.7860169491525424	-2.223533063381518
16	16530001	16590000	16	16530001	17900000	1370000	60000	20.22941062529589	95.0%	0.764021164021164	-0.0
16	16930001	16970000	16	16930001	18790000	1860000	40000	13.878812996872293	95.0%	0.5500263429288853	-11.150049477608878
16	20620001	20660000	16	20150001	20660000	510000	40000	31.534111647878582	95.0%	0.6423280423280423	-1.0894436385653647
16	18930001	18970000	16	18930001	19500000	570000	40000	30.3262622704574	95.0%	0.8559322033898306	-1.999298810902698
16	20670001	20720000	16	19910001	20720000	810000	50000	20.484067856870162	95.0%	0.7502645502645503	-1.1631820517851281
16	20430001	20460000	16	19450001	20460000	1010000	30000	18.33769711168034	95.0%	0.9470899470899471	-4.812211688778822
16	20040001	20090000	16	20040001	20650000	610000	50000	28.48000221699595	95.0%	0.8453389830508474	-2.4461559242693767
16	21540001	21580000	16	20750001	21580000	830000	40000	22.48336037886184	95.0%	0.07838983050847458	1.020475131125294
16	20370001	20410000	16	19480001	20410000	930000	40000	20.102819587294533	95.0%	0.22433862433862434	0.5315554131702647
16	20570001	20610000	16	20170001	20610000	440000	40000	38.22903202028594	95.0%	0.7268552147789435	-1.0630559458116358
16	21330001	21380000	16	21330001	22370000	1040000	50000	21.679111561532906	95.0%	0.5708994708994709	-1.15773202716273
16	21360001	21390000	16	20790001	21390000	600000	30000	37.9772041587859	95.0%	0.701058201058201	
16	22660001	22710000	16	21120001	22710000	1590000	50000	14.172939165984562	95.0%	0.4290254237288136	-2.5980624516035826
16	23700001	23740000	16	23700001	24430000	730000	40000	24.056148844436194	95.0%	0.861228813559322	-2.2244403368953067
16	22200001	22230000	16	21640001	22230000	590000	30000	32.92927322479814	95.0%	0.9597883597883597	-4.4974650190934815
16	22640001	22680000	16	22640001	23410000	770000	40000	18.73166117200259	95.0%	0.8220338983050848	-2.475783142020021
16	21490001	21550000	16	21490001	22400000	910000	60000	26.71367073575788	95.0%	0.7354497354497355	
16	21770001	21830000	16	21770001	22970000	1200000	60000	19.89505156120557	95.0%	0.6047619047619048	-4.655641474432762
16	25860001	25890000	16	25860001	26520000	660000	30000	24.538624556820622	95.0%	0.6111111111111112	-1.367539837546959
16	24020001	24050000	16	24020001	24420000	400000	30000	35.51922541957432	95.0%	0.7997881355932204	-1.3942347448771761
16	26930001	26980000	16	26500001	26980000	480000	50000	32.18616259474924	95.0%	0.7967166621827639	-0.9868976106009106
16	25770001	25820000	16	25770001	27480000	1710000	50000	11.81959397068019	95.0%	0.8834745762711864	-11.882566549292738
16	26970001	27010000	16	26970001	27480000	510000	40000	30.112379651534713	95.0%	0.2074074074074074	-0.21107461325540885
16	26400001	26440000	16	25580001	26440000	860000	40000	21.420739691819794	95.0%	0.6262543718052193	-2.517942206205094
16	26550001	26600000	16	25800001	26600000	800000	50000	22.692954740529494	95.0%	0.8003177966101696	-2.5500241917992867
16	27480001	27530000	16	26750001	27530000	780000	50000	23.508937702934112	95.0%	0.9296296296296296	-2.862340804740957
16	25820001	25860000	16	25820001	27480000	1660000	40000	12.561487255716413	95.0%	0.5367904223836427	-1.053346747023961
16	29430001	29570000	16	29430001	30160000	730000	140000	42.532392816418586	95.0%	0.9936440677966102	-4.228244465763439
16	29320001	29360000	16	29320001	30050000	730000	40000	34.45291218971643	95.0%	0.8507936507936508	-3.1003162026555087
16	31150001	31200000	16	31150001	31840000	690000	50000	27.284175254261953	95.0%	0.9608050847457628	-3.3647653607578376
16	30930001	30970000	16	30930001	31400000	470000	40000	41.597697157320574	95.0%	0.9745762711864406	-3.4541993009948624
16	29590001	29640000	16	29590001	30090000	500000	50000	48.394129925469926	95.0%	0.9030720338983051	-3.8494741195184914
16	31690001	31740000	16	30980001	31740000	760000	50000	25.32887541428581	95.0%	0.15404448031566675	0.31436847907166166
16	32360001	32430000	16	32360001	33080000	720000	70000	37.04148118688091	95.0%	0.6783068783068783	-5.433046019351422
16	32600001	32650000	16	31730001	32650000	920000	50000	20.4235281126152	95.0%	0.5063492063492063	-5.201683149387991
16	31970001	32030000	16	31280001	32030000	750000	60000	27.489152980515684	95.0%	0.873015873015873	-5.019149960259552
16	33370001	33410000	16	32270001	33410000	1140000	40000	20.632431467462293	95.0%	0.7007415254237288	-1.6983565223031347
16	33430001	33470000	16	32340001	33470000	1130000	40000	22.023677977684905	95.0%	0.739406779661017	-0.0
16	31750001	31820000	16	31750001	32650000	900000	70000	22.569212244351593	95.0%	0.6883597883597883	-2.24707854681774
16	35160001	35200000	16	34250001	35200000	950000	40000	25.096217730003413	95.0%	0.8687830687830688	-3.8814618776730705
16	34690001	34740000	16	34690001	35270000	580000	50000	31.347726111580773	95.0%	0.8469279661016949	-2.897786831120677
16	34620001	34650000	16	34620001	35180000	560000	30000	33.13727585150903	95.0%	0.774364406779661	-1.7157522362461748
16	46970001	47010000	16	46970001	48200000	1230000	40000	15.034455458607695	95.0%	0.836864406779661	-5.340207423657866
16	46570001	46630000	16	46570001	46980000	410000	60000	41.19409441785657	95.0%	0.9332627118644068	-1.6246896070898755
16	47810001	47860000	16	47160001	47860000	700000	50000	26.919374455273953	95.0%	0.7931216931216931	-3.0290080959916805
16	48660001	48700000	16	48660001	49410000	750000	40000	19.301702241575423	95.0%	0.9427966101694916	-5.943190338394876
16	47980001	48050000	16	47170001	48050000	880000	70000	23.704745646204355	95.0%	0.917946260425074	-6.731049968129641
16	48100001	48160000	16	47010001	48160000	1150000	60000	20.01475854491621	95.0%	0.9671610169491526	-22.278821558366758
16	48970001	49010000	16	48460001	49010000	550000	40000	28.23985058750853	95.0%	0.6811440677966102	-1.0759794986327904
16	48200001	48250000	16	48200001	49490000	1290000	50000	12.737707559426926	95.0%	0.7319915254237288	-2.0698975046107955
16	52310001	52380000	16	52310001	52980000	670000	70000	26.57108579847321	95.0%	0.8273305084745762	-2.017026054130257
16	49980001	50040000	16	49440001	50040000	600000	60000	27.91993126502535	95.0%	0.9248677248677248	-2.3297139764884913
16	52070001	52100000	16	50960001	52100000	1140000	30000	15.348577350603547	95.0%	0.9306508384898216	-8.274371848609272
16	50000001	50040000	16	50000001	50530000	530000	40000	28.6869020434204	95.0%	0.8834745762711864	-2.0402501536325346
16	50400001	50440000	16	49690001	50440000	750000	40000	20.20189792334447	95.0%	0.9121693121693122	-3.474214843971807
16	50710001	50750000	16	50070001	50750000	680000	40000	26.110680582636604	95.0%	0.902542372881356	-3.8326610103619165
16	49400001	49430000	16	49400001	50010000	610000	30000	24.942704704315393	95.0%	0.888771186440678	-2.685962310437909
16	50040001	50090000	16	50040001	50740000	700000	50000	26.1699647169444	95.0%	0.7915343915343915	-2.588512694841335
16	50100001	50170000	16	50100001	50740000	640000	70000	31.00293642258529	95.0%	0.9173728813559322	-4.2730047580633626
16	51990001	52030000	16	51010001	52030000	1020000	40000	21.830642462728385	95.0%	0.12228499686126804	0.615867459541018
