chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
7	45930001	45970000	7	45930001	47300000	1370000	40000	18.19446024566445	98.0%	0.02857142857142857	8.740605418607093
7	81100001	81140000	7	81100001	82370000	1270000	40000	18.76717817779187	96.0%	0.013756613756613757	8.567826242843372
7	84610001	84650000	7	83560001	84650000	1090000	40000	21.006642402747207	96.0%	0.02433862433862434	7.806610414451814
7	81050001	81110000	7	80030001	81110000	1080000	60000	22.542688201677525	96.0%	0.056084656084656084	6.958672773720216
7	79640001	79680000	7	78120001	79680000	1560000	40000	16.75665435979292	96.0%	0.02857142857142857	6.095073896674528
7	27220001	27270000	7	27220001	28140000	920000	50000	23.262006236112157	96.0%	0.01904761904761905	5.838916957101978
7	44610001	44650000	7	44610001	45170000	560000	40000	40.486822196663866	98.0%	0.02328042328042328	5.447938695895487
7	41720001	41780000	7	40240001	41780000	1540000	60000	15.860147510581859	96.0%	0.06190476190476191	5.162779522775116
7	92630001	92690000	7	92180001	92690000	510000	60000	43.88959160068486	99.0%	0.015873015873015872	4.894360920233057
7	105800001	105850000	7	105800001	106710000	910000	50000	24.891949134440114	97.0%	0.044444444444444446	3.930850389725062
7	111380001	111430000	7	111380001	112150000	770000	50000	26.121040155418513	99.0%	0.0962962962962963	3.6419765428035014
7	350001	390000	7	350001	1000000	650000	40000	42.31854805377617	99.0%	0.06772486772486773	3.6015176009642063
7	94070001	94120000	7	94070001	95120000	1050000	50000	20.1294411817044	97.0%	0.07407407407407407	3.437954065085009
7	38810001	38850000	7	38810001	39580000	770000	40000	25.291070292160413	99.0%	0.05502645502645503	3.3434529920511347
7	22560001	22610000	7	22560001	23120000	560000	50000	35.445962393208035	99.0%	0.04497354497354497	3.147723389073734
7	137230001	137280000	7	136540001	137280000	740000	50000	29.35404998956405	98.0%	0.08306878306878307	2.831551993937959
7	2220001	2260000	7	1590001	2260000	670000	40000	39.560894917078805	99.0%	0.044444444444444446	2.7617619553178847
7	148630001	148670000	7	148180001	148670000	490000	40000	36.98484605743897	99.0%	0.06878306878306878	2.726875082706942
7	129610001	129680000	7	128760001	129680000	920000	70000	27.82199522554855	95.0%	0.0417989417989418	2.7231952340054097
7	80250001	80310000	7	79680001	80310000	630000	60000	32.87744594294514	97.0%	0.04867724867724868	2.630524240677812
7	8220001	8280000	7	7120001	8280000	1160000	60000	18.185333186645977	95.0%	0.0962962962962963	2.133636899697163
7	127340001	127390000	7	127340001	127860000	520000	50000	42.50288846803184	99.0%	0.06084656084656084	2.0611772215777004
7	156730001	156780000	7	156730001	157180000	450000	50000	40.40253323552198	98.0%	0.033862433862433865	1.9861832881697208
7	16560001	16620000	7	15340001	16620000	1280000	60000	16.739199723458835	97.0%	0.09312169312169312	1.9512810664977447
7	25110001	25150000	7	24660001	25150000	490000	40000	42.412381390522846	98.0%	0.07724867724867725	1.827269727290604
7	151430001	151470000	7	151010001	151470000	460000	40000	49.61264423467655	98.0%	0.050793650793650794	1.8258186614009384
7	95080001	95130000	7	94070001	95130000	1060000	50000	18.23348219742303	95.0%	0.09417989417989417	1.8227271984749938
7	19150001	19220000	7	19150001	19720000	570000	70000	30.537219168624866	98.0%	0.09417989417989418	1.7169213896744475
7	73260001	73300000	7	73260001	73820000	560000	40000	39.927282960196585	95.0%	0.051322751322751325	1.7089713411727334
7	90690001	90730000	7	90690001	91520000	830000	40000	22.355599138595924	98.0%	0.05502645502645503	1.7042235795828196
7	93830001	93890000	7	93010001	93890000	880000	60000	23.340245962992316	98.0%	0.04867724867724868	1.6807522052950497
7	2350001	2400000	7	1650001	2400000	750000	50000	32.96608038676361	95.0%	0.07407407407407407	1.674585489878264
7	106770001	106810000	7	105790001	106810000	1020000	40000	21.86655019912444	96.0%	0.07566137566137567	1.6047067182592771
7	107340001	107390000	7	106830001	107390000	560000	50000	34.574833931924246	97.0%	0.08835978835978836	1.583628058821212
7	116420001	116480000	7	115780001	116480000	700000	60000	31.567265590026583	98.0%	0.05026455026455026	1.5161612454394153
7	127830001	127870000	7	127020001	127870000	850000	40000	25.681999601468462	95.0%	0.08571428571428572	1.4950183428688661
7	65170001	65240000	7	65170001	65470000	300000	70000	54.909485156029966	99.0%	0.028042328042328042	1.4378936666145639
7	137670001	137710000	7	137280001	137710000	430000	40000	43.43789877301221	98.0%	0.091005291005291	1.402083483273722
7	115880001	115910000	7	115880001	116470000	590000	30000	38.42531272958805	99.0%	0.091005291005291	1.2014219106729034
7	121160001	121210000	7	120620001	121210000	590000	50000	28.263079224584846	97.0%	0.09841269841269841	1.0063379697165273
7	75630001	75670000	7	75040001	75670000	630000	40000	38.89425835336163	96.0%	0.07089947089947089	0.9732572548310862
7	93860001	93910000	7	93860001	95180000	1320000	50000	13.297618238112321	96.0%	0.04814814814814815	0.8885810389438498
7	98410001	98460000	7	97560001	98460000	900000	50000	21.90457195995919	96.0%	0.09576719576719576	0.8632873114033492
7	79990001	80030000	7	79700001	80030000	330000	40000	58.22705472207982	99.0%	0.0835978835978836	0.8455985499169644
7	45840001	45900000	7	45170001	45900000	730000	60000	28.26017276803878	99.0%	0.05502645502645503	0.8365990723868273
7	117360001	117400000	7	117360001	117850000	490000	40000	31.793917219410957	98.0%	0.08571428571428572	0.5766795871846145
7	86880001	86950000	7	86880001	87730000	850000	70000	20.034767876056858	97.0%	0.08783068783068783	0.5648508579999824
7	134830001	134890000	7	134300001	134890000	590000	60000	32.81735381003953	95.0%	0.09417989417989418	0.284548096931526
7	73450001	73490000	7	73450001	73820000	370000	40000	56.2025248377065	99.0%	0.04126984126984127	0.12842906273116514
7	92850001	92910000	7	92850001	93190000	340000	60000	44.451147699189875	98.0%	0.07830687830687831	0.1282042712565024
7	101400001	101450000	7	101010001	101450000	440000	50000	51.56045244963396	96.0%	0.07566137566137567	0.027157520567434014
7	142470001	142530000	7	142110001	142530000	420000	60000	45.22539955393043	97.0%	0.08518518518518518	-0.2805282318183004
7	93500001	93570000	7	93500001	94070000	570000	70000	34.46612348402779	98.0%	0.08783068783068783	-0.28090561832552047
7	30300001	30340000	7	30300001	30620000	320000	40000	50.193025455369515	99.0%	0.08783068783068783	-0.32084581048966204
7	130100001	130150000	7	129760001	130150000	390000	50000	55.96273776289077	99.0%	0.061375661375661375	-1.9178843366099763
7	142010001	142040000	7	142010001	142710000	700000	30000	23.54041832873851	97.0%	0.09735449735449736	-4.690808676570352
7	65050001	65090000	7	64310001	65090000	780000	40000	21.95237883796495	96.0%	0.044444444444444446	-5.806990014249535
7	74280001	74330000	7	73830001	74330000	500000	50000	65.52151355453779	97.0%	0.016402116402116404	-5.980763774737851
