chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
14	69250001	69310000	14	68280001	69310000	1030000	60000	29.242151227834867	98.0%	0.021164021164021163	17.516860181727534
14	89480001	89520000	14	89480001	90420000	940000	40000	24.96485779540412	98.0%	0.012698412698412698	12.977990008853698
14	72970001	73020000	14	72970001	73420000	450000	50000	55.02234999774721	99.0%	0.02863202545068929	9.29027833532978
14	90360001	90400000	14	89650001	90400000	750000	40000	33.031121884898674	99.0%	0.08589607635206786	6.649221532449312
14	64730001	64780000	14	64240001	64780000	540000	50000	43.38196334811276	99.0%	0.021208907741251327	6.639294209576672
14	29200001	29240000	14	29200001	30810000	1610000	40000	14.663993908434518	97.0%	0.050793650793650794	6.637957562551179
14	56160001	56200000	14	56160001	56940000	780000	40000	28.901991677137875	99.0%	0.059384941675503705	5.682485560845737
14	23010001	23050000	14	23010001	23550000	540000	40000	42.89985595734766	99.0%	0.03181336161187699	5.281596450824089
14	80510001	80550000	14	80510001	81340000	830000	40000	23.574069248444026	98.0%	0.060445387062566275	4.730762808129281
14	71570001	71630000	14	71570001	72210000	640000	60000	35.020381136408254	98.0%	0.04338624338624339	4.682792335916889
14	61080001	61120000	14	61080001	61740000	660000	40000	34.8307751713754	99.0%	0.058854718981972434	4.532074184610673
14	35860001	35900000	14	34990001	35900000	910000	40000	27.335669222029136	97.0%	0.03817603393425239	3.9980958093633343
14	54770001	54810000	14	53750001	54810000	1060000	40000	24.88123239399749	98.0%	0.06726534139047394	3.956488963711807
14	68380001	68420000	14	68380001	69240000	860000	40000	28.788150140056523	98.0%	0.0455026455026455	3.2961339965528067
14	102070001	102120000	14	100840001	102120000	1280000	50000	20.82390348628159	98.0%	0.08949878525700372	3.256101696055913
14	92570001	92630000	14	92570001	93280000	710000	60000	29.54693522585447	96.0%	0.033862433862433865	3.2268533681413305
14	59890001	59930000	14	58930001	59930000	1000000	40000	25.73722739590129	97.0%	0.050901378579003176	3.1742008422157504
14	33040001	33080000	14	33040001	33910000	870000	40000	22.538367963943855	97.0%	0.044444444444444446	2.8487047725984143
14	65580001	65640000	14	65580001	66560000	980000	60000	22.463906094852245	96.0%	0.0911130187906434	2.388668938125733
14	37560001	37630000	14	37010001	37630000	620000	70000	33.07362768122221	96.0%	0.07423117709437964	2.386943401724979
14	65340001	65380000	14	64800001	65380000	580000	40000	39.79780544368302	96.0%	0.061505832449628844	1.75186969108369
14	62560001	62610000	14	61980001	62610000	630000	50000	30.16331904715121	95.0%	0.0962962962962963	1.6620981560321577
14	22840001	22890000	14	22840001	23380000	540000	50000	38.64457046173371	97.0%	0.0962962962962963	1.3738869067364126
14	71410001	71450000	14	71050001	71450000	400000	40000	48.6825260719114	98.0%	0.07476139978791092	1.125677207659855
14	99950001	100000000	14	99950001	100400000	450000	50000	54.94754988402711	97.0%	0.06998939554612937	0.8617837599384894
14	70260001	70320000	14	70260001	70800000	540000	60000	37.8401320096855	98.0%	0.05984895666762051	0.7057539337790889
14	93120001	93170000	14	92650001	93170000	520000	50000	41.224341926190846	95.0%	0.08051305357774075	0.39051636198794604
14	60630001	60680000	14	59970001	60680000	710000	50000	26.409822077397713	95.0%	0.07953340402969247	0.2547542083858804
14	36810001	36860000	14	36350001	36860000	510000	50000	38.04410580113597	98.0%	0.09225874867444327	0.2385322383686957
14	36520001	36570000	14	36520001	36860000	340000	50000	48.94123260459462	99.0%	0.09312169312169313	-0.12062946757469616
14	30660001	30700000	14	30010001	30700000	690000	40000	29.28214094100792	98.0%	0.09331919406150584	-0.25011908170811403
14	75740001	75780000	14	75320001	75780000	460000	40000	53.547244346175155	96.0%	0.09278897136797454	-0.3052746609383128
14	73340001	73380000	14	73010001	73380000	370000	40000	58.55187827103757	99.0%	0.0784729586426299	-0.7225974046531577
14	91140001	91180000	14	90760001	91180000	420000	40000	48.82795281799793	99.0%	0.09703075291622482	-1.188003293298123
14	75560001	75610000	14	75560001	76030000	470000	50000	48.32605047411441	98.0%	0.05185185185185185	-1.5340632626717183
14	54950001	55020000	14	54950001	55470000	520000	70000	43.37623991095741	97.0%	0.07724867724867725	-2.9025274894650646
