chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
13	44970001	45040000	13	44470001	45040000	570000	70000	13.385505709779034	96.0%	0.048	4.897497738728087
13	35710001	35740000	13	34290001	35740000	1450000	30000	5.446973026905764	96.0%	0.075	3.3244287611695236
13	95790001	95830000	13	95250001	95830000	580000	40000	10.60062146149446	95.0%	0.056	2.3271578990900013
13	26620001	26660000	13	26190001	26660000	470000	40000	13.7937821148808	99.0%	0.089	2.05769923027348
13	24430001	24470000	13	23930001	24470000	540000	40000	13.218553282472895	98.0%	0.04	1.848659765007251
13	28870001	28920000	13	28870001	29240000	370000	50000	18.575815849258863	99.0%	0.08	1.7388272040858657
13	96460001	96510000	13	95810001	96510000	700000	50000	9.509941664809828	97.0%	0.0885	1.7286377068217555
13	22010001	22060000	13	21480001	22060000	580000	50000	12.248595976675917	97.0%	0.062	0.9381247671020424
13	101150001	101190000	13	100370001	101190000	820000	40000	9.627379872128506	96.0%	0.0915	0.47733964046119803
13	80340001	80380000	13	80340001	80730000	390000	40000	12.993039670031399	98.0%	0.083	0.1976639062390435
13	114250001	114310000	13	114250001	114980000	730000	60000	16.513130557284846	98.0%	0.033	-14.070854640480096
