chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
13	19800001	19840000	13	19800001	20310000	510000	40000	12.401382688315381	95.0%	0.77	-3.545233801696635
13	19500001	19540000	13	19210001	19540000	330000	40000	18.63353286023253	95.0%	0.828	-2.8743806603425477
13	20000001	20050000	13	20000001	20910000	910000	50000	6.256657480600504	95.0%	0.782	-1.8882493770179982
13	21210001	21250000	13	21210001	21930000	720000	40000	8.885944698005185	95.0%	0.8445	-3.4927998355808425
13	21270001	21320000	13	20720001	21320000	600000	50000	10.522112742769195	95.0%	0.8505	-2.8238292807680185
13	21330001	21370000	13	20820001	21370000	550000	40000	11.639246161567186	95.0%	0.903	-6.0458613487178505
13	21500001	21540000	13	21500001	21970000	470000	40000	12.437151800648047	95.0%	0.209	-1.0349973051561208
13	22270001	22300000	13	21870001	22300000	430000	30000	9.006904050710073	95.0%	0.78	-1.003600245137787
13	19220001	19270000	13	19220001	22730000	3510000	50000	2.9283588681949033	95.0%	0.558	-0.0
13	21640001	21670000	13	21640001	22010000	370000	30000	14.13674896488776	95.0%	0.688	-3.109875713588109
13	19960001	20000000	13	19240001	20000000	760000	40000	9.34913729052964	95.0%	0.86	-8.378471176361275
13	20490001	20530000	13	19380001	20530000	1150000	40000	5.586093785253532	95.0%	0.84	-3.216680470625833
13	21760001	21810000	13	20740001	21810000	1070000	50000	6.021799957230766	95.0%	0.903	-4.378294551472957
13	22180001	22210000	13	21520001	22210000	690000	30000	6.8686167633526845	95.0%	0.879	-2.4510104320159685
13	22440001	22480000	13	22440001	23280000	840000	40000	8.593549401649351	95.0%	0.891	-5.4049129535975915
13	22800001	22860000	13	22800001	23300000	500000	60000	11.869800351275096	95.0%	0.856	-3.4412884947905567
13	22960001	22990000	13	22280001	22990000	710000	30000	8.527429567317416	95.0%	0.852	-3.236440987634014
13	23880001	23930000	13	22120001	23930000	1810000	50000	3.2821960393221454	95.0%	0.901	-3.3901382878595836
13	24380001	24450000	13	24380001	24960000	580000	70000	8.604486372607958	95.0%	0.965	-2.631014199518862
13	21740001	21790000	13	21740001	22240000	500000	50000	10.943715011400581	95.0%	0.746	-2.736199367784795
13	22950001	22990000	13	22950001	23440000	490000	40000	10.914810036678972	95.0%	0.737	-2.469265237355085
13	25550001	25620000	13	24900001	25620000	720000	70000	8.995802467563292	95.0%	0.9285000000000001	-3.670240346106104
13	24790001	24820000	13	24790001	25230000	440000	30000	9.852242816932028	95.0%	0.735	-2.2614683417898305
13	24850001	24890000	13	24850001	25430000	580000	40000	10.285359399254107	95.0%	0.681	-2.143919531407383
13	23680001	23740000	13	23380001	23740000	360000	60000	13.550015178165582	95.0%	0.6579999999999999	-1.261200425215828
13	25070001	25120000	13	25070001	25910000	840000	50000	6.586275402131294	95.0%	0.8875	-2.396218442864201
13	28420001	28460000	13	28170001	28460000	290000	40000	13.8646742689354	95.0%	0.914	-2.4854013776664807
13	26710001	26740000	13	26290001	26740000	450000	30000	9.730294992419068	95.0%	0.805	-2.4393725055773468
13	27460001	27510000	13	26700001	27510000	810000	50000	7.882139852887636	95.0%	0.531	-1.1815773638119607
13	25240001	25270000	13	25240001	25740000	500000	30000	11.53680372128421	95.0%	0.8174999999999999	-3.379041678864988
13	25980001	26020000	13	25500001	26020000	520000	40000	9.643060610806229	95.0%	0.815	-2.294136096235404
13	25910001	25940000	13	25910001	26430000	520000	30000	8.650921491229537	95.0%	0.8055000000000001	-1.8452569895412567
13	27530001	27600000	13	26640001	27600000	960000	70000	5.409557275764223	95.0%	0.9684999999999999	-2.9151028234952294
13	27920001	27960000	13	27920001	28310000	390000	40000	11.079873633472442	95.0%	0.799	-2.1510875521886597
13	29590001	29640000	13	29590001	29910000	320000	50000	16.290176298802233	95.0%	0.7145	-2.416251367732942
13	27870001	27920000	13	27280001	27920000	640000	50000	11.02224141380253	95.0%	0.677	-3.377006809051301
13	29380001	29410000	13	28590001	29410000	820000	30000	6.409702672330492	95.0%	0.9085000000000001	-4.490272174677513
13	27540001	27580000	13	27540001	28570000	1030000	40000	7.772058906425817	95.0%	0.464	-1.9996167593600913
13	29410001	29470000	13	29410001	29880000	470000	60000	11.646445456186306	95.0%	0.887	-2.5250606280087466
13	30910001	30940000	13	30910001	31530000	620000	30000	10.007352562586956	95.0%	0.69	-3.4679455476542858
13	31340001	31390000	13	30710001	31390000	680000	50000	10.94072868831314	95.0%	0.3925	-1.8655591404776357
13	30010001	30040000	13	30010001	30460000	450000	30000	11.643017769824205	95.0%	0.886	-4.679926505202967
13	31220001	31260000	13	30870001	31260000	390000	40000	13.461178278085482	95.0%	0.863	-2.7889730185332793
13	31270001	31310000	13	31020001	31310000	290000	40000	17.994396983416237	95.0%	0.887	-4.688857493321167
13	32400001	32460000	13	32040001	32460000	420000	60000	10.661620687292645	95.0%	0.95	-3.1439525911472304
13	31930001	31960000	13	31930001	32430000	500000	30000	11.124172591596029	95.0%	0.9155	-4.451106905165273
13	32920001	32960000	13	32560001	32960000	400000	40000	13.082727521584422	95.0%	0.863	-4.127017747023172
13	33320001	33370000	13	33320001	34010000	690000	50000	9.143026017391588	95.0%	0.836	-2.4545896557135336
13	32000001	32030000	13	31590001	32030000	440000	30000	10.310734898171924	95.0%	0.844	-2.494414989982251
13	32970001	33030000	13	32660001	33030000	370000	60000	14.066970382895429	95.0%	0.703	-1.1146931197273318
13	31740001	31780000	13	31740001	32330000	590000	40000	9.67867038459581	95.0%	0.905	-3.799631622504693
13	34660001	34700000	13	34660001	35360000	700000	40000	8.730917056675052	95.0%	0.479	-1.04265021487099
13	34860001	34900000	13	34860001	35300000	440000	40000	11.336458982701293	95.0%	0.5145	-2.030055010246987
13	33060001	33120000	13	33060001	34160000	1100000	60000	5.300618928200778	95.0%	0.912	-3.451668314681668
13	34600001	34640000	13	34600001	35380000	780000	40000	7.0463580460281605	95.0%	0.906	-4.5012086010858425
13	35360001	35400000	13	34730001	35400000	670000	40000	7.851299170086769	95.0%	0.762	-3.0792683092054425
13	34910001	34950000	13	34910001	35320000	410000	40000	11.17384168390185	95.0%	0.893	-3.6106367694574253
13	33240001	33310000	13	33240001	33600000	360000	70000	15.115493286754942	95.0%	0.866	-2.0881135014120287
13	37740001	37770000	13	37740001	38590000	850000	30000	6.9620425616376025	95.0%	0.912	-4.704598653236177
13	36530001	36590000	13	36530001	37390000	860000	60000	7.474879188128317	95.0%	0.4005	-0.6526010093693145
13	36520001	36560000	13	35920001	36560000	640000	40000	6.901353565940426	95.0%	0.669	-1.4086034894807782
13	35060001	35130000	13	35060001	35620000	560000	70000	9.67439538588468	95.0%	0.8385	-1.5697376995692274
13	36870001	36920000	13	36870001	37400000	530000	50000	10.219794809493786	95.0%	0.956	-4.10210765265928
13	36860001	36900000	13	36310001	36900000	590000	40000	7.710699927047794	95.0%	0.955	-3.03409033620472
13	37670001	37720000	13	37140001	37720000	580000	50000	5.66262849081696	95.0%	0.8845000000000001	-1.30534338883262
13	38640001	38680000	13	37570001	38680000	1110000	40000	5.249880160364103	95.0%	0.868	-3.8270875808291134
13	39000001	39040000	13	38630001	39040000	410000	40000	11.272205834072343	95.0%	0.708	-1.9891624707688278
13	37570001	37640000	13	37050001	37640000	590000	70000	8.836559567746813	95.0%	0.869	-2.4914715485538594
13	38030001	38060000	13	38030001	38790000	760000	30000	6.533094191763819	95.0%	0.6595	-2.2048016761990756
13	38620001	38660000	13	38620001	39350000	730000	40000	7.051963927883476	95.0%	0.777	-2.6104831647029774
13	38940001	38990000	13	38120001	38990000	870000	50000	6.281995503678701	95.0%	0.755	-2.90474709478071
13	41230001	41270000	13	40250001	41270000	1020000	40000	9.193614188737559	95.0%	0.1525	-3.2908339971967275
13	40600001	40670000	13	40600001	41220000	620000	70000	10.723695978708664	95.0%	0.611	-0.9836321579459516
13	40550001	40590000	13	40550001	41200000	650000	40000	9.263078248254613	95.0%	0.933	-5.376082394108747
13	41340001	41380000	13	41340001	41820000	480000	40000	9.353482414605176	95.0%	0.8200000000000001	-1.7076702887817223
13	40150001	40210000	13	39610001	40210000	600000	60000	10.934525863329851	95.0%	0.11399999999999999	2.0592481551052932
13	43570001	43620000	13	43570001	44340000	770000	50000	7.406006629640894	95.0%	0.927	-4.6379223706630865
13	43860001	43900000	13	43860001	44280000	420000	40000	12.427251672802935	95.0%	0.38	-2.4667697060673834
13	42720001	42770000	13	41970001	42770000	800000	50000	8.048108632849425	95.0%	0.951	-7.696917078868017
13	41970001	42030000	13	41740001	42030000	290000	60000	16.569575776580773	95.0%	0.827	-1.702516923040375
13	41920001	41980000	13	41920001	42690000	770000	60000	9.239440067749404	95.0%	0.651	-2.40165252303971
13	43960001	43990000	13	43960001	44270000	310000	30000	15.587343179816207	95.0%	0.456	-1.9167450621338904
13	43460001	43500000	13	43460001	44450000	990000	40000	6.041063861625311	95.0%	0.75	-5.23598275566748
13	44450001	44500000	13	44450001	45580000	1130000	50000	6.400556367169331	95.0%	0.251	-0.10289617256737087
13	45480001	45540000	13	45480001	45880000	400000	60000	11.297872111278316	95.0%	0.8925000000000001	-1.9136987745083656
13	43650001	43690000	13	43650001	44330000	680000	40000	8.129547812168987	95.0%	0.7725	-2.8235827455708074
13	43510001	43550000	13	43510001	44420000	910000	40000	6.842978969314345	95.0%	0.45	-2.2926837131460935
13	46980001	47030000	13	46110001	47030000	920000	50000	5.6091190635618755	95.0%	0.909	-3.174240708623814
13	46220001	46270000	13	46220001	46700000	480000	50000	12.601048992980832	95.0%	0.885	-3.4589530790669136
13	47330001	47370000	13	47330001	48730000	1400000	40000	3.3746120445225345	95.0%	0.8354999999999999	-2.8423897620999665
13	47450001	47480000	13	47450001	48390000	940000	30000	5.506349982222155	95.0%	0.876	-2.8098345633525508
13	48670001	48710000	13	48670001	49150000	480000	40000	10.913568061395972	95.0%	0.3065	-0.6338348826133606
13	48390001	48430000	13	47460001	48430000	970000	40000	5.602369080720457	95.0%	0.804	-2.768085711820111
13	48310001	48350000	13	47380001	48350000	970000	40000	6.552115774116701	95.0%	0.754	-4.2105463642860865
13	49290001	49350000	13	48610001	49350000	740000	60000	8.240412501048791	95.0%	0.238	0.7469767967164361
13	47380001	47440000	13	47090001	47440000	350000	60000	10.08260152249773	95.0%	0.886	-1.5920325602958052
13	49180001	49210000	13	48360001	49210000	850000	30000	6.408405165643624	95.0%	0.94	-5.390963245355164
13	51740001	51770000	13	51740001	52200000	460000	30000	12.776913017033955	95.0%	0.9135	-4.885626572115837
13	51340001	51390000	13	50830001	51390000	560000	50000	11.562671985955625	95.0%	0.41500000000000004	-0.6175493383901219
13	49050001	49120000	13	49050001	49350000	300000	70000	14.220892091009157	95.0%	0.912	-1.9172333751283643
13	50360001	50400000	13	50360001	51620000	1260000	40000	4.929983645152753	95.0%	0.838	-2.724549985287465
13	50280001	50350000	13	50280001	51620000	1340000	70000	5.164173675147874	95.0%	0.911	-4.0686215301628215
13	51660001	51700000	13	50360001	51700000	1340000	40000	4.5572759302497925	95.0%	0.9235	-5.545614520396887
13	52780001	52810000	13	51620001	52810000	1190000	30000	5.159495768754858	95.0%	0.942	-5.507313714235109
13	50750001	50790000	13	50750001	51650000	900000	40000	8.521728884118312	95.0%	0.912	-9.412938624023385
13	50800001	50860000	13	50800001	51650000	850000	60000	8.677626690591392	95.0%	0.742	-5.910385044835367
13	52340001	52390000	13	51700001	52390000	690000	50000	10.35996839139358	95.0%	0.631	-2.501356551516731
13	52580001	52610000	13	52010001	52610000	600000	30000	8.483990977412946	95.0%	0.7785	-2.7574277764940716
13	51870001	51910000	13	51870001	52280000	410000	40000	11.744965888734304	95.0%	0.631	-1.795263838026077
13	53040001	53080000	13	53040001	53630000	590000	40000	7.11171755590469	95.0%	0.78	-4.096127957884715
13	52800001	52840000	13	52800001	53400000	600000	40000	7.8430689459801455	95.0%	0.9764999999999999	-0.0
13	52960001	53020000	13	52960001	53600000	640000	60000	7.996618844034127	95.0%	0.9524999999999999	-1.8059817284201014
13	56090001	56160000	13	55690001	56160000	470000	70000	8.049173610213437	95.0%	0.808	-0.9310494941077786
13	55480001	55510000	13	55480001	55770000	290000	30000	10.917416999140913	95.0%	0.724	-1.1875952159248697
13	54580001	54640000	13	54580001	55020000	440000	60000	9.192986417024178	95.0%	0.7825	-1.1575280047914962
13	58140001	58190000	13	56710001	58190000	1480000	50000	3.1250726043757053	95.0%	0.712	-2.841371156796361
13	57320001	57370000	13	56850001	57370000	520000	50000	7.538902517186981	95.0%	0.653	-1.0466048337370157
13	58560001	58590000	13	58560001	58850000	290000	30000	10.86117717542554	95.0%	0.626	-1.4342319116076399
13	58820001	58880000	13	58310001	58880000	570000	60000	7.289506399841966	95.0%	0.828	-1.7573723050293142
13	59420001	59490000	13	58660001	59490000	830000	70000	5.734254304374219	95.0%	0.797	-1.74432658030863
13	59500001	59530000	13	58640001	59530000	890000	30000	5.127387410236076	95.0%	0.676	-2.2539887264776084
13	58180001	58220000	13	58180001	60190000	2010000	40000	3.3052514522044207	95.0%	0.365	-1.263353326682166
13	58230001	58270000	13	58230001	60120000	1890000	40000	3.4773616861434014	95.0%	0.91	-9.828411297378869
13	60680001	60740000	13	60480001	60740000	260000	60000	16.80951923853316	95.0%	0.661	-0.8748926589463943
13	61880001	61940000	13	61700001	61940000	240000	60000	14.18252307116689	95.0%	0.881	-0.9497824284180955
13	59530001	59570000	13	59170001	59570000	400000	40000	8.373192561200336	95.0%	0.815	-1.2855693502798164
13	60210001	60260000	13	59670001	60260000	590000	50000	9.881580445979985	95.0%	0.364	-0.19489270463736424
13	59460001	59530000	13	59460001	59860000	400000	70000	8.995523777240118	95.0%	0.8405	-1.2926553637060745
13	60450001	60500000	13	59920001	60500000	580000	50000	8.719129300779315	95.0%	0.2485	-0.25532835735273784
13	61720001	61760000	13	61290001	61760000	470000	40000	8.564334672864556	95.0%	0.671	-1.7500871486109608
13	61770001	61840000	13	61410001	61840000	430000	70000	10.510967548263475	95.0%	0.761	-1.3732660819196658
13	62550001	62580000	13	61970001	62580000	610000	30000	5.84516629916942	95.0%	0.695	-1.641588542719517
13	61320001	61380000	13	61320001	61840000	520000	60000	8.87232180262331	95.0%	0.833	-2.621684708608974
13	62450001	62510000	13	61780001	62510000	730000	60000	5.437933594345886	95.0%	0.909	-2.1849731618773474
13	65720001	65770000	13	65180001	65770000	590000	50000	6.875417937036682	95.0%	0.71	-1.594729376151791
13	64420001	64450000	13	64420001	64690000	270000	30000	11.570519527626779	95.0%	0.766	-1.6910753455024055
13	64930001	64970000	13	64930001	66060000	1130000	40000	4.013121129991348	95.0%	0.817	-2.6858242275394493
13	64650001	64700000	13	64650001	65000000	350000	50000	9.078960020182775	95.0%	0.687	-1.2864767117490703
13	66120001	66150000	13	66120001	66930000	810000	30000	4.405708180233416	95.0%	0.744	-1.1603826014911032
13	66900001	66940000	13	66520001	66940000	420000	40000	8.657066001138427	95.0%	0.786	-1.2173538543438005
13	67140001	67180000	13	67140001	67720000	580000	40000	6.7219932541021	95.0%	0.795	-2.4720145187764384
13	65610001	65660000	13	65080001	65660000	580000	50000	6.906109330799959	95.0%	0.91	-2.554570380294895
13	65780001	65850000	13	65370001	65850000	480000	70000	7.872146627414835	95.0%	0.8545	-1.1726484122562049
13	66120001	66180000	13	65830001	66180000	350000	60000	9.517522404848899	95.0%	0.736	-0.7806978510303333
13	67200001	67250000	13	66440001	67250000	810000	50000	5.449799616478355	95.0%	0.856	-1.9578247950205068
13	67780001	67830000	13	66200001	67830000	1630000	50000	3.865979137935276	95.0%	0.464	-1.014739107256068
13	66710001	66760000	13	66230001	66760000	530000	50000	8.100664317759918	95.0%	0.774	-1.3717137385302591
13	67920001	67950000	13	67920001	68210000	290000	30000	9.89249968470648	95.0%	0.726	-0.9914641181336418
13	69590001	69640000	13	69590001	69950000	360000	50000	9.534509443346076	95.0%	0.5229999999999999	-0.4627610482980164
13	68840001	68880000	13	68280001	68880000	600000	40000	5.973620167506853	95.0%	0.6745000000000001	-1.262690937826594
13	69360001	69400000	13	68710001	69400000	690000	40000	6.1495967842459	95.0%	0.81	-2.127707048643012
13	69410001	69450000	13	68710001	69450000	740000	40000	6.116950778394349	95.0%	0.8175	-1.9905588669375531
13	68320001	68380000	13	68320001	69040000	720000	60000	5.602609103370142	95.0%	0.648	-0.9163607198048235
13	68770001	68840000	13	68770001	69560000	790000	70000	5.162977725211428	95.0%	0.867	-1.6520422711983727
13	70350001	70390000	13	70350001	70820000	470000	40000	7.457978664553276	95.0%	0.696	-1.0604138976500561
13	68500001	68540000	13	68500001	69130000	630000	40000	6.107750525070154	95.0%	0.61	-0.8480693544619041
13	67570001	67610000	13	67270001	67610000	340000	40000	10.845463044862	95.0%	0.49250000000000005	-1.0537070875301828
13	68840001	68880000	13	68840001	69790000	950000	40000	4.593833665206039	95.0%	0.664	-1.1969680219015641
13	70020001	70070000	13	70020001	70930000	910000	50000	4.110161654038666	95.0%	0.846	-1.6500579253727619
13	71750001	71790000	13	71750001	72220000	470000	40000	7.766481367965189	95.0%	0.623	-1.4618932010061723
13	71550001	71610000	13	71550001	71880000	330000	60000	10.716625757230814	95.0%	0.812	-0.9610056096821958
13	71150001	71180000	13	70410001	71180000	770000	30000	4.1168833940347875	95.0%	0.813	-1.5251640809167692
13	71820001	71890000	13	71460001	71890000	430000	70000	8.31170100570821	95.0%	0.879	-1.4011454941152592
13	71070001	71130000	13	71070001	72940000	1870000	60000	2.163293875055726	95.0%	0.922	-3.1029614037358364
13	72400001	72450000	13	72400001	72840000	440000	50000	7.4794699765042285	95.0%	0.742	-1.1309156586013867
13	73010001	73050000	13	72510001	73050000	540000	40000	7.85836855287326	95.0%	0.7735000000000001	-2.159464645246824
13	72620001	72660000	13	72620001	73290000	670000	40000	7.089533879255087	95.0%	0.703	-1.9979537389476945
13	74740001	74800000	13	74310001	74800000	490000	60000	10.091733509621571	95.0%	0.914	-3.6003926526697807
13	73370001	73440000	13	73370001	74250000	880000	70000	6.90621159461965	95.0%	0.3795	0.16150118205879263
13	72590001	72620000	13	71660001	72620000	960000	30000	4.738525233879833	95.0%	0.843	-2.737344598205766
13	75370001	75420000	13	74980001	75420000	440000	50000	9.526107712995053	95.0%	0.645	-1.7498699368385744
13	73460001	73490000	13	73460001	74290000	830000	30000	6.654452870744078	95.0%	0.862	-4.674719013961792
13	73660001	73700000	13	73660001	74290000	630000	40000	8.462421503070917	95.0%	0.569	-2.1253202240725906
13	75030001	75070000	13	75030001	75700000	670000	40000	7.805745280085002	95.0%	0.713	-1.9600263764516423
13	75890001	75960000	13	74760001	75960000	1200000	70000	4.396363213072699	95.0%	0.9335	-2.728892317777248
13	76410001	76450000	13	76410001	77010000	600000	40000	7.7645244548751675	95.0%	0.902	-3.7880489543106757
13	77530001	77570000	13	76500001	77570000	1070000	40000	5.754202019800675	95.0%	0.835	-5.372304235783671
