chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
17	640001	680000	17	40001	680000	640000	40000	41.71729785691745	95.0%	0.9746031746031746	-6.649167697417848
17	870001	910000	17	240001	910000	670000	40000	48.30426911493674	95.0%	0.11005291005291006	0.31258445017343955
17	1480001	1540000	17	1230001	1540000	310000	60000	75.05764017578072	95.0%	0.9513227513227513	-1.3821516282443025
17	2220001	2260000	17	1780001	2260000	480000	40000	48.84455966405559	95.0%	0.964021164021164	-4.583647790543629
17	3420001	3450000	17	3100001	3450000	350000	30000	50.356761743506645	95.0%	0.780952380952381	-1.0397037465176313
17	4000001	4040000	17	4000001	4450000	450000	40000	44.39090275865177	95.0%	0.9163135593220338	-1.8859806039631424
17	4050001	4080000	17	4050001	4560000	510000	30000	42.55733529789297	95.0%	0.9417372881355932	-3.603958878437074
17	6920001	6960000	17	6920001	7610000	690000	40000	31.070209369434767	95.0%	0.06779661016949153	0.6932624291292753
17	9400001	9440000	17	8670001	9440000	770000	40000	31.608559629948846	95.0%	0.0847457627118644	0.14971480904441448
17	9450001	9490000	17	8960001	9490000	530000	40000	32.68572801799083	95.0%	0.9354497354497354	-2.886730247224115
17	10480001	10520000	17	9610001	10520000	910000	40000	24.33477846797437	95.0%	0.19915254237288135	-0.6427953524103646
17	7480001	7510000	17	7480001	8010000	530000	30000	40.451254912764384	95.0%	0.8686440677966102	-1.5612093854836273
17	8670001	8700000	17	8670001	9450000	780000	30000	21.89929810512342	95.0%	0.7526483050847457	-0.9470919825367826
17	11640001	11690000	17	11030001	11690000	660000	50000	29.571180210818312	95.0%	0.7512072908259348	-2.469922432324662
17	11450001	11520000	17	10990001	11520000	530000	70000	36.18849341074449	95.0%	0.8232804232804233	-1.4779055103592407
17	11850001	11890000	17	10520001	11890000	1370000	40000	15.888053793266963	95.0%	0.834920634920635	-4.161038726213557
17	10120001	10180000	17	10120001	10500000	380000	60000	42.06973785018723	95.0%	0.8564618644067796	-0.5768726626974874
17	10220001	10260000	17	9800001	10260000	460000	40000	35.74271719549413	95.0%	0.873015873015873	-1.2507934150293922
17	9560001	9600000	17	9560001	10490000	930000	40000	20.666680419903404	95.0%	0.8315677966101694	-1.4355115502844467
17	9720001	9790000	17	9720001	10240000	520000	70000	34.81139514021199	95.0%	0.9491525423728814	-1.688978315344904
17	12600001	12650000	17	12190001	12650000	460000	50000	42.01770865860107	95.0%	0.9560846560846561	-1.9943360433554358
17	11520001	11560000	17	11050001	11560000	510000	40000	34.953920877239945	95.0%	0.8158730158730159	-1.4894397431781945
17	12950001	12990000	17	12950001	14980000	2030000	40000	11.946144064617911	95.0%	0.9037037037037037	-13.538936624229427
17	14340001	14380000	17	14340001	14980000	640000	40000	30.008629362525102	95.0%	0.7866626311541566	-2.981963380584928
17	13930001	13990000	17	13020001	13990000	970000	60000	21.79442492293965	95.0%	0.8761904761904762	-4.445325122966164
17	16280001	16340000	17	15930001	16340000	410000	60000	53.41866602198677	95.0%	0.9788359788359788	-2.255617049304121
17	15870001	15910000	17	15450001	15910000	460000	40000	50.3640513955641	95.0%	0.0682859160613398	1.151984381994354
17	18690001	18730000	17	18160001	18730000	570000	40000	38.89215992731979	95.0%	0.8984126984126984	-6.043290379822384
17	15740001	15780000	17	15510001	15780000	270000	40000	62.77979430997707	95.0%	0.9110169491525424	-2.150303718387275
17	16810001	16850000	17	16810001	17170000	360000	40000	52.41013316822855	95.0%	0.8734110169491525	-1.06622128232842
17	16450001	16490000	17	15940001	16490000	550000	40000	35.085172623792445	95.0%	0.9026455026455027	-1.9095436000685735
17	15110001	15150000	17	15110001	15800000	690000	40000	26.768903104237673	95.0%	0.902542372881356	-3.1467287870959333
17	16740001	16790000	17	16740001	18880000	2140000	50000	11.118618684159925	95.0%	0.8564618644067796	-7.540192256698862
17	17970001	18000000	17	17550001	18000000	450000	30000	45.933246078587906	95.0%	0.9756613756613757	-3.8656939703782864
17	20760001	20790000	17	19900001	20790000	890000	30000	24.51527865273776	95.0%	0.8857142857142857	-6.9154485306610205
17	20240001	20290000	17	19900001	20290000	390000	50000	52.8418687675293	95.0%	0.9851851851851852	-3.921835035700048
17	20940001	20980000	17	20000001	20980000	980000	40000	19.28616788634064	95.0%	0.9555555555555556	-3.9813848436786876
