chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
6	41980001	42020000	6	41740001	42020000	280000	40000	25.529618625116033	99.0%	0.016016016016016016	4.25604827103695
6	75900001	75940000	6	74350001	75940000	1590000	40000	5.748862162941994	95.0%	0.09009009009009009	3.23216866762399
6	154460001	154500000	6	154460001	155000000	540000	40000	12.29360270486871	99.0%	0.031031031031031032	2.7032805219845684
6	158630001	158670000	6	158630001	159040000	410000	40000	18.838540154861004	99.0%	0.036	2.703154974264423
6	136520001	136560000	6	135820001	136560000	740000	40000	11.211738378801325	98.0%	0.0445	2.614497600633532
6	90640001	90690000	6	90640001	91180000	540000	50000	13.224801924556592	99.0%	0.0945945945945946	2.5434340574135685
6	52260001	52300000	6	52260001	52540000	280000	40000	20.92503178038722	99.0%	0.0085	2.2547958870815092
6	108790001	108850000	6	108280001	108850000	570000	60000	12.753201661477043	96.0%	0.067	2.0804734607546846
6	29950001	30010000	6	29640001	30010000	370000	60000	19.345673807602452	97.0%	0.023023023023023025	1.6159155027485894
6	7210001	7250000	6	6660001	7250000	590000	40000	13.009202397587801	98.0%	0.072	1.595843681909869
6	11650001	11700000	6	11650001	12290000	640000	50000	12.304477078768283	97.0%	0.05055055055055055	1.4068881034031038
6	112290001	112340000	6	112040001	112340000	300000	50000	22.149469463511934	99.0%	0.07654954954954955	1.3776695498202023
6	37130001	37200000	6	36710001	37200000	490000	70000	17.592671230041784	97.0%	0.08608608608608609	1.355034588344422
6	3950001	4010000	6	3110001	4010000	900000	60000	10.764542567571562	95.0%	0.07603753753753753	1.202822294010311
6	56200001	56240000	6	56200001	56780000	580000	40000	12.295456533317658	97.0%	0.06202902902902903	1.059544381500643
6	26520001	26580000	6	26050001	26580000	530000	60000	15.087809793340371	97.0%	0.07807807807807808	0.9545669971118264
6	10490001	10530000	6	10490001	10790000	300000	40000	18.2811514778491	99.0%	0.06954304304304304	0.9317647166376385
6	31020001	31090000	6	30460001	31090000	630000	70000	13.690690716093743	97.0%	0.07	0.8193821208772081
6	10770001	10820000	6	10460001	10820000	360000	50000	16.265139054030204	97.0%	0.07303903903903905	0.5382237728148836
6	76200001	76250000	6	75930001	76250000	320000	50000	21.172968240451166	99.0%	0.057499999999999996	0.1561103316012442
6	170170001	170240000	6	170170001	170800000	630000	70000	13.526984436754917	96.0%	0.02702702702702703	-0.3112328724642019
6	157480001	157530000	6	156870001	157530000	660000	50000	11.17411100612603	95.0%	0.06503103103103103	-1.1263254225435495
6	157700001	157750000	6	156890001	157750000	860000	50000	7.605307009041118	97.0%	0.06056056056056056	-5.0567960736608635
