chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
1	94490001	94530000	1	94490001	94810000	320000	40000	26.85935288429194	99.0%	0.004	5.862405037620033
1	244410001	244450000	1	243490001	244450000	960000	40000	10.26394464596297	98.0%	0.02902805611222445	4.293599663287807
1	227610001	227640000	1	227050001	227640000	590000	30000	13.706331128396322	99.0%	0.039	4.1669012581043345
1	100160001	100210000	1	99210001	100210000	1000000	50000	8.542550794363532	97.0%	0.03003006012024048	3.182846039840133
1	53610001	53660000	1	53150001	53660000	510000	50000	15.932452899157237	98.0%	0.032	3.0693893417379607
1	163250001	163290000	1	162790001	163290000	500000	40000	15.647268619352692	96.0%	0.04208416833667335	2.9971399771736564
1	181100001	181140000	1	180840001	181140000	300000	40000	20.499639099138047	98.0%	0.016017034068136274	2.8944443382782477
1	200440001	200480000	1	199520001	200480000	960000	40000	9.246811000801257	95.0%	0.0435871743486974	2.854993895881189
1	62290001	62330000	1	61280001	62330000	1050000	40000	7.417532078953376	98.0%	0.05410821643286573	2.821267017622426
1	64720001	64760000	1	64720001	65300000	580000	40000	12.91124039575126	97.0%	0.04759519038076152	2.6350017935532124
1	180470001	180510000	1	180470001	181140000	670000	40000	11.023068847003904	98.0%	0.08216432865731463	2.462468280650128
1	100250001	100310000	1	100250001	101020000	770000	60000	10.11857892937219	98.0%	0.0811623246492986	2.448795913813343
1	19950001	20000000	1	19500001	20000000	500000	50000	15.078663572112475	98.0%	0.030000000000000002	2.0147927049862875
1	246580001	246650000	1	245250001	246650000	1400000	70000	6.684651175338347	95.0%	0.08499999999999999	1.992840454814191
1	41390001	41440000	1	41020001	41440000	420000	50000	19.391732246737817	98.0%	0.034	1.9646434781691715
1	38120001	38160000	1	37890001	38160000	270000	40000	22.979821449777592	98.0%	0.045090180360721446	1.9530714263821758
1	54930001	54970000	1	54560001	54970000	410000	40000	17.889071880221998	96.0%	0.03807615230460922	1.913623763207818
1	101310001	101340000	1	100620001	101340000	720000	30000	12.183309369811097	96.0%	0.032032064128256516	1.7736052756427496
1	162000001	162050000	1	162000001	162550000	550000	50000	14.297556260685662	99.0%	0.09619238476953908	1.7315189366257855
1	173130001	173170000	1	172800001	173170000	370000	40000	19.23843756101069	98.0%	0.027054108216432865	1.7174193779749996
1	165850001	165890000	1	165560001	165890000	330000	40000	20.06551286274512	99.0%	0.04	1.696923143473701
1	178490001	178530000	1	178490001	178980000	490000	40000	14.450089331027076	98.0%	0.06713426853707415	1.6850508136345252
1	110720001	110760000	1	110720001	111030000	310000	40000	23.571866659125163	99.0%	0.041082164328657314	1.6837288846149085
1	42010001	42080000	1	42010001	42640000	630000	70000	13.758647028431477	95.0%	0.07715430861723446	1.5905886584397793
1	205190001	205230000	1	204930001	205230000	300000	40000	22.79579050696099	99.0%	0.0375751503006012	1.5185644642628269
1	236090001	236140000	1	235670001	236140000	470000	50000	14.936866448866857	96.0%	0.07615230460921844	1.4358215556308915
1	218490001	218550000	1	218490001	219240000	750000	60000	9.759791105532019	99.0%	0.067	1.4267638229109663
1	172350001	172390000	1	171950001	172390000	440000	40000	16.884101522541677	99.0%	0.03954008016032064	1.4107031269304526
1	95480001	95530000	1	94850001	95530000	680000	50000	11.940902157830479	96.0%	0.06012024048096192	1.3559997727819042
1	150130001	150180000	1	149880001	150180000	300000	50000	26.603578424735627	99.0%	0.03003006012024048	1.2833460251795517
1	211810001	211850000	1	211470001	211850000	380000	40000	15.041909792775343	97.0%	0.04504809619238477	1.2396409545357545
1	10550001	10610000	1	10550001	10980000	430000	60000	17.95393930132708	96.0%	0.052	1.2198410859041202
