chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
12	590001	650000	12	590001	1110000	520000	60000	14.219143697136738	95.0%	0.994	-5.654372864262942
12	1970001	2010000	12	1970001	2690000	720000	40000	9.598734833176927	95.0%	0.8140000000000001	-1.8507320666993632
12	990001	1050000	12	740001	1050000	310000	60000	21.449523827823068	95.0%	0.898	-1.0446267568998808
12	1660001	1710000	12	640001	1710000	1070000	50000	9.763187264454247	95.0%	0.034	3.561258290525992
12	2840001	2880000	12	2220001	2880000	660000	40000	10.468743503804879	95.0%	0.76	-1.365831993618924
12	1050001	1090000	12	1050001	1620000	570000	40000	12.431306432828316	95.0%	0.82	-1.40989413165284
12	1920001	1960000	12	1920001	2690000	770000	40000	10.551807496479043	95.0%	0.723	-1.3372770938591938
12	2720001	2750000	12	2170001	2750000	580000	30000	12.109846671589997	95.0%	0.8425	-3.0133431343028643
12	2900001	2940000	12	2050001	2940000	890000	40000	6.379799770948193	95.0%	0.959	-2.2145386703340995
12	1790001	1860000	12	1790001	2150000	360000	70000	18.621387980279728	95.0%	0.993	-7.474794111113547
12	4930001	4970000	12	4410001	4970000	560000	40000	10.982050182964318	95.0%	0.825	-1.5752696986526267
12	5740001	5780000	12	5140001	5780000	640000	40000	11.856771694557303	95.0%	0.2555	-0.717201923034345
12	6660001	6700000	12	6040001	6700000	660000	40000	11.891622399160537	95.0%	0.946	-2.4843359153072178
12	6000001	6030000	12	5520001	6030000	510000	30000	13.614484742560059	95.0%	0.702	-1.1358036464498826
12	8320001	8360000	12	7340001	8360000	1020000	40000	6.6506217877802705	95.0%	0.867	-2.6160583178405705
12	7720001	7770000	12	7720001	8340000	620000	50000	9.380932904041787	95.0%	0.9085000000000001	-1.3580671972703366
12	5210001	5240000	12	5210001	5960000	750000	30000	9.279797364882551	95.0%	0.905	-2.6054662096992143
12	6600001	6640000	12	6600001	6980000	380000	40000	19.13977501139344	95.0%	0.966	-2.5887066428022467
12	8390001	8430000	12	8390001	8960000	570000	40000	11.361199764030626	95.0%	0.772	-1.700264208181817
12	9220001	9260000	12	8670001	9260000	590000	40000	9.056231876727752	95.0%	0.974	-3.349525889482131
12	7880001	7940000	12	7880001	8460000	580000	60000	10.09481106117818	95.0%	0.945	-1.5770713462830706
12	8360001	8400000	12	7400001	8400000	1000000	40000	7.475941455856846	95.0%	0.857	-2.0438172984511946
12	7980001	8040000	12	7400001	8040000	640000	60000	9.22651839125128	95.0%	0.9504999999999999	-2.2650722162200245
12	7560001	7600000	12	7560001	8550000	990000	40000	6.620039043466319	95.0%	0.874	-2.369181115610522
12	8320001	8380000	12	8320001	9180000	860000	60000	7.625212975269428	95.0%	0.904	-2.2973242158603924
12	8050001	8080000	12	7380001	8080000	700000	30000	8.930500100039131	95.0%	0.7235	-1.3358216033597368
12	8260001	8310000	12	7350001	8310000	960000	50000	6.435529076679174	95.0%	0.9095	-2.043235136493313
12	7600001	7630000	12	7600001	8210000	610000	30000	9.37394487774901	95.0%	0.781	-1.2596281166017327
12	9460001	9490000	12	9460001	10140000	680000	30000	9.210102297828488	95.0%	0.7565	-1.1630016566337211
12	8600001	8640000	12	8600001	9090000	490000	40000	11.408069109114491	95.0%	0.877	-1.95697170624131
12	9540001	9600000	12	9540001	10190000	650000	60000	8.016041003235717	95.0%	0.897	-2.6354210299190464
12	10550001	10580000	12	10040001	10580000	540000	30000	12.079953270504548	95.0%	0.7035	-1.6266636933139318
12	11480001	11510000	12	10920001	11510000	590000	30000	9.639334449321018	95.0%	0.754	-1.8773030745587003
12	11630001	11670000	12	10910001	11670000	760000	40000	9.795839636737918	95.0%	0.26249999999999996	-0.28444335469909227
12	11150001	11190000	12	10510001	11190000	680000	40000	9.141893633029255	95.0%	0.5740000000000001	-1.594584920416974
12	10300001	10340000	12	10300001	10900000	600000	40000	9.194504378148041	95.0%	0.92	-2.5402247324871383
12	10200001	10230000	12	9590001	10230000	640000	30000	11.087077127416329	95.0%	0.8995	-2.7820859169845606
12	9610001	9740000	12	9610001	10160000	550000	130000	13.064764002995672	95.0%	0.998	-3.749633987244754
12	10360001	10400000	12	10360001	11360000	1000000	40000	8.16277837680388	95.0%	0.747	-2.6822330037955995
12	10530001	10600000	12	10530001	11700000	1170000	70000	6.79376292585641	95.0%	0.91	-3.9405380214859984
12	14360001	14390000	12	13440001	14390000	950000	30000	5.308280285857922	95.0%	0.878	-2.2278084342787214
12	13830001	13890000	12	13470001	13890000	420000	60000	13.332638860787895	95.0%	0.86	-0.7650864367729988
12	15650001	15700000	12	15030001	15700000	670000	50000	8.347058703320652	95.0%	0.526	-0.49301542491100275
12	14500001	14550000	12	14500001	15150000	650000	50000	9.00314151365666	95.0%	0.875	-1.0562278590563166
12	15050001	15110000	12	14710001	15110000	400000	60000	14.54646055670189	95.0%	0.987	-3.6086553459334376
12	14900001	14940000	12	14900001	15970000	1070000	40000	6.502090224969895	95.0%	0.876	-3.5128087468985485
12	16030001	16070000	12	15410001	16070000	660000	40000	8.708053606156312	95.0%	0.9305000000000001	-2.956063887030145
12	16790001	16850000	12	16790001	17710000	920000	60000	6.520280126249992	95.0%	0.8294999999999999	-1.0755648054761435
12	17690001	17730000	12	16760001	17730000	970000	40000	6.802978186741769	95.0%	0.699	-2.9460816430422887
12	16560001	16590000	12	16560001	17170000	610000	30000	7.5684559764265735	95.0%	0.522	-0.8378574723466574
12	16130001	16160000	12	16130001	16470000	340000	30000	12.121466897649151	95.0%	0.73	-0.6999856697270842
12	16490001	16530000	12	15700001	16530000	830000	40000	6.872812818643542	95.0%	0.279	0.2869316222614561
12	15400001	15440000	12	15400001	15910000	510000	40000	9.941457669978211	95.0%	0.514	-0.41858605330566295
12	16260001	16330000	12	16260001	16810000	550000	70000	9.196448772330333	95.0%	0.827	-0.9370720956356904
12	17420001	17460000	12	17420001	17890000	470000	40000	10.018291344793974	95.0%	0.872	-1.5761774985065349
12	19410001	19450000	12	18750001	19450000	700000	40000	7.3312873015152	95.0%	0.6835	-1.2988020117784964
12	18440001	18500000	12	18440001	19450000	1010000	60000	6.000615444712168	95.0%	0.914	-2.5522981595936804
12	20050001	20120000	12	20050001	20400000	350000	70000	15.098090010987702	95.0%	0.895	-0.8634194287172428
12	20130001	20180000	12	20130001	20630000	500000	50000	11.97397125133306	95.0%	0.6455	-2.182199582066735
