chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
12	125220001	125260000	12	124800001	125260000	460000	40000	21.677301170797517	99.0%	0.034499999999999996	7.301228848078105
12	65680001	65720000	12	65680001	66500000	820000	40000	10.400947266497015	97.0%	0.017	4.998423221245797
12	1660001	1710000	12	640001	1710000	1070000	50000	9.763187264454247	95.0%	0.034	3.561258290525992
12	31800001	31850000	12	31800001	32500000	700000	50000	11.091879493251332	96.0%	0.0595	3.29695948465383
12	1210001	1260000	12	1210001	1690000	480000	50000	17.410275590200186	97.0%	0.047	2.816489937015928
12	94450001	94510000	12	93810001	94510000	700000	60000	11.746264733232428	95.0%	0.067	2.793328160355115
12	12510001	12550000	12	12510001	12870000	360000	40000	20.425282441735618	99.0%	0.022	2.7048388562033483
12	118240001	118290000	12	117650001	118290000	640000	50000	13.828545030198663	96.0%	0.039	2.4139927986416887
12	1730001	1770000	12	1730001	2140000	410000	40000	18.44463431482041	96.0%	0.012	2.376189559036695
12	53350001	53390000	12	52510001	53390000	880000	40000	11.16135481231451	95.0%	0.035500000000000004	2.201491935099956
12	47030001	47070000	12	46770001	47070000	300000	40000	20.175160038066597	98.0%	0.0245	2.170596621960998
12	89360001	89400000	12	88540001	89400000	860000	40000	9.011628651694018	97.0%	0.028999999999999998	1.8198722585202889
12	107510001	107560000	12	107510001	108020000	510000	50000	14.273422445778058	98.0%	0.056	1.7534628770678267
12	110510001	110550000	12	110510001	110870000	360000	40000	20.96292962808407	99.0%	0.0545	1.6273705347686473
12	105410001	105480000	12	104730001	105480000	750000	70000	11.223704216002025	95.0%	0.071	1.4450458704108662
12	79770001	79820000	12	79770001	80890000	1120000	50000	6.782487968171884	95.0%	0.0395	1.4382901893165747
12	63170001	63200000	12	62820001	63200000	380000	30000	17.768473634746623	98.0%	0.0545	1.347042214943314
12	52520001	52560000	12	52520001	53360000	840000	40000	10.967562864458223	98.0%	0.066	1.014437156734698
12	4360001	4410000	12	3960001	4410000	450000	50000	16.060705612559648	96.0%	0.072	1.0021421853550276
12	96890001	96930000	12	96300001	96930000	630000	40000	13.38735955799681	97.0%	0.071	0.9555578750391829
12	27790001	27850000	12	27090001	27850000	760000	60000	11.63752515948917	96.0%	0.0695	0.8216849606769617
12	1170001	1210000	12	650001	1210000	560000	40000	14.402321791392746	96.0%	0.0925	0.8060886445218746
12	78290001	78330000	12	77410001	78330000	920000	40000	7.824295580030076	95.0%	0.086	0.7952978107982328
12	56830001	56880000	12	56530001	56880000	350000	50000	21.447849306773897	97.0%	0.092	0.554605219791903
12	3870001	3930000	12	3470001	3930000	460000	60000	15.148479902335255	97.0%	0.08349999999999999	0.5511593483303555
12	93770001	93810000	12	93100001	93810000	710000	40000	11.865682634292082	96.0%	0.069	0.46215561431259455
12	109500001	109540000	12	108910001	109540000	630000	40000	11.622052919057642	96.0%	0.097	0.22082196277190616
12	65080001	65130000	12	64820001	65130000	310000	50000	22.342989843392566	99.0%	0.059	-0.21024761199022218
12	111780001	111830000	12	111780001	112130000	350000	50000	18.941788745098403	97.0%	0.096	-0.3864961840528845
12	133100001	133140000	12	132810001	133140000	330000	40000	26.06015040942996	96.0%	0.073	-0.9375441325711754
12	8520001	8560000	12	7900001	8560000	660000	40000	10.601275882753333	97.0%	0.098	-2.54402516463362
