chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
14	23020001	23060000	14	23020001	23520000	500000	40000	17.765029056161907	97.0%	0.08249999999999999	7.189203518501144
14	53990001	54030000	14	53990001	54800000	810000	40000	10.240590667290137	97.0%	0.065	3.9286220938226415
14	54790001	54830000	14	53680001	54830000	1150000	40000	8.237681119291764	95.0%	0.071	3.799498939871665
14	24350001	24400000	14	24050001	24400000	350000	50000	22.0523337521266	99.0%	0.026	2.7960749187376064
14	64740001	64780000	14	64240001	64780000	540000	40000	14.11985080158156	99.0%	0.043	2.1192124791592857
14	21050001	21090000	14	20780001	21090000	310000	40000	22.204208074008832	98.0%	0.044	1.6556935551845147
14	75730001	75770000	14	75320001	75770000	450000	40000	18.594474456766836	97.0%	0.043	1.5290727545544547
14	61740001	61780000	14	61740001	62300000	560000	40000	12.050483167414674	98.0%	0.065	1.1258362905173829
14	60640001	60680000	14	59990001	60680000	690000	40000	8.854141044867413	95.0%	0.079	0.9260890713152131
14	73340001	73380000	14	73010001	73380000	370000	40000	18.78120150951355	99.0%	0.052	0.8138151669870857
