chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
15	20500001	20540000	15	20010001	20540000	530000	40000	17.69105396948379	95.0%	0.7347347347347347	-0.0
15	20390001	20440000	15	20390001	22560000	2170000	50000	11.51932190696075	95.0%	0.583	
15	20870001	20940000	15	20060001	20940000	880000	70000	7.59240920770208	95.0%	0.8623623623623624	-0.0
15	21900001	21940000	15	20050001	21940000	1890000	40000	9.761978447549643	95.0%	0.5895895895895896	-0.0
15	21950001	22140000	15	20050001	22140000	2090000	190000	7.2397230094765685	95.0%	0.6146146146146146	-0.0
15	22550001	22590000	15	20190001	22590000	2400000	40000	11.229614647041895	95.0%	0.5605605605605606	-0.0
15	23260001	23370000	15	22980001	23370000	390000	110000	23.623055740936532	95.0%	0.998	
15	21890001	21940000	15	21890001	24330000	2440000	50000	3.9749545459993127	95.0%	0.5375000000000001	-32.74783062538693
15	23980001	24030000	15	23980001	24670000	690000	50000	8.863578621269951	95.0%	0.834	-2.8610864162625704
15	24230001	24270000	15	24230001	24890000	660000	40000	9.387632093176663	95.0%	0.7899059059059059	-3.147746233450444
15	24970001	25020000	15	24970001	25370000	400000	50000	12.095503738303321	95.0%	0.7713993993993994	-1.0990494411227638
15	24900001	24940000	15	24250001	24940000	690000	40000	8.789824605282185	95.0%	0.9049049049049049	-3.3162825647856287
15	24560001	24610000	15	24070001	24610000	540000	50000	10.386012222722758	95.0%	0.8468468468468469	-3.3535807036680967
15	24680001	24710000	15	24240001	24710000	470000	30000	10.4233899135059	95.0%	0.741	-3.268903086130695
15	24360001	24390000	15	24360001	24940000	580000	30000	10.093213231809658	95.0%	0.829	-3.840979844149584
15	26830001	26860000	15	26420001	26860000	440000	30000	11.727911358555431	95.0%	0.7163608608608609	-1.0292728468155674
15	25500001	25540000	15	25500001	26010000	510000	40000	10.266874839282371	95.0%	0.8478478478478478	-2.3526731832216865
15	25690001	25760000	15	25690001	27150000	1460000	70000	4.521209183982551	95.0%	0.8283283283283283	-3.4234089110800596
15	25770001	25820000	15	25770001	26180000	410000	50000	12.14383800028746	95.0%	0.7517517517517518	-0.9553725780142863
15	28930001	28960000	15	28930001	29420000	490000	30000	20.060086814275813	95.0%	0.9179179179179179	-0.0
15	28000001	28050000	15	27600001	28050000	450000	50000	14.063769171195483	95.0%	0.497	-1.245847469005314
15	27630001	27670000	15	27230001	27670000	440000	40000	12.631334106790037	95.0%	0.7324999999999999	-1.4657814277902539
15	27780001	27820000	15	27780001	28230000	450000	40000	13.055017511597661	95.0%	0.384	-1.3420976533041071
15	27830001	27890000	15	27830001	28230000	400000	60000	14.557372043935318	95.0%	0.865944944944945	-2.791423820785749
15	27110001	27150000	15	27110001	28380000	1270000	40000	5.2252529727026475	95.0%	0.8068068068068068	-4.613070404484705
15	28440001	28480000	15	28440001	29080000	640000	40000	15.887416931399969	95.0%	0.7215	-0.0
15	28840001	28930000	15	28840001	29440000	600000	90000	16.062481494475488	95.0%	0.993993993993994	-0.0
15	32010001	32040000	15	32010001	32520000	510000	30000	14.223999700077684	95.0%	0.65	-2.6736900191876485
15	29390001	29430000	15	29390001	29870000	480000	40000	13.61162888940307	95.0%	0.9209209209209209	-3.953916466098655
15	29100001	29210000	15	29100001	29880000	780000	110000	10.988820700858337	95.0%	0.9784894894894896	-1.8445441383247585
15	30540001	30780000	15	30540001	32510000	1970000	240000	3.9344803115721945	95.0%	0.583	-0.0
15	30770001	30900000	15	30770001	32510000	1740000	130000	5.7512347911820045	95.0%	0.9369369369369369	
15	30920001	30960000	15	30920001	31810000	890000	40000	9.884130341789604	95.0%	0.20520520520520522	-3.4635975228712494
15	31470001	31510000	15	31080001	31510000	430000	40000	13.416839379469037	95.0%	0.937	-3.7672951247143898
15	33430001	33460000	15	32930001	33460000	530000	30000	12.552775507530013	95.0%	0.608	-2.150308152432916
15	33420001	33450000	15	33420001	33970000	550000	30000	9.514257148684097	95.0%	0.804	-1.847814625626314
15	32430001	32460000	15	31950001	32460000	510000	30000	10.220494626724674	95.0%	0.947	-6.4710818435161865
15	31440001	31470000	15	31440001	31850000	410000	30000	14.589693138670002	95.0%	0.9309309309309309	-5.319150018083968
15	34730001	34800000	15	34050001	34800000	750000	70000	9.675182549275565	95.0%	0.03003003003003003	-10.49141420261998
15	33450001	33490000	15	33450001	34030000	580000	40000	10.019360057557533	95.0%	0.8968968968968969	-2.899954942718645
15	34800001	34860000	15	34800001	35270000	470000	60000	10.650278214019263	95.0%	0.997	-4.542723375708244
15	34070001	34120000	15	33490001	34120000	630000	50000	10.614099685629792	95.0%	0.895	-4.742521387797976
15	34280001	34330000	15	33480001	34330000	850000	50000	7.787820601986921	95.0%	0.807	-2.619187431081665
15	34340001	34380000	15	33550001	34380000	830000	40000	6.374796079924063	95.0%	0.885	-1.9713185785644345
15	34670001	34730000	15	34050001	34730000	680000	60000	9.744167019061317	95.0%	0.994994994994995	-4.502041747318236
15	34730001	34780000	15	34730001	35220000	490000	50000	13.277632451975165	95.0%	0.1021021021021021	-3.2777012850015863
15	35560001	35600000	15	35560001	36060000	500000	40000	11.082222478227697	95.0%	0.1485	0.3540988587213549
15	36770001	36800000	15	36520001	36800000	280000	30000	14.422834915754722	95.0%	0.6143183183183183	-1.1210332598415924
