chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
16	1260001	1290000	16	1260001	1830000	570000	30000	13.778607618187849	95.0%	0.8328328328328328	-2.550175980153024
16	1840001	1870000	16	1370001	1870000	500000	30000	15.927610033857034	95.0%	0.9325000000000001	-4.499094839388642
16	2730001	2760000	16	2110001	2760000	650000	30000	13.607973555418162	95.0%	0.7337337337337337	-4.0915266218278274
16	1740001	1800000	16	1740001	2000000	260000	60000	26.78184290219211	95.0%	0.967967967967968	-2.7133489957339325
16	1870001	1900000	16	1350001	1900000	550000	30000	13.262058535301167	95.0%	0.934934934934935	-4.425853909547569
16	3010001	3070000	16	3010001	3490000	480000	60000	16.309957272097034	95.0%	0.93993993993994	-3.0461154546048226
16	2590001	2660000	16	2070001	2660000	590000	70000	16.175997080581	95.0%	0.996	-8.499891764015238
16	2650001	2730000	16	2110001	2730000	620000	80000	15.969650315873544	95.0%	0.8699494494494494	-3.766613491826706
16	5650001	5700000	16	5320001	5700000	380000	50000	13.025818564251177	95.0%	0.7844049049049049	-0.923205064027031
16	4670001	4710000	16	4670001	4960000	290000	40000	23.85667198554527	95.0%	0.8488488488488488	-1.8680507915078015
16	6710001	6760000	16	5190001	6760000	1570000	50000	4.121487243643098	95.0%	0.8528528528528528	-5.905966744499023
16	9210001	9250000	16	8710001	9250000	540000	40000	10.797804237553319	95.0%	0.6955	-1.2680566087629848
16	8600001	8700000	16	8600001	9100000	500000	100000	13.211795180542344	95.0%	0.9919969969969971	-1.874144032749786
16	11030001	11080000	16	11030001	11870000	840000	50000	10.900391460877609	95.0%	0.07957957957957959	2.3809731343448
16	10400001	10450000	16	9350001	10450000	1100000	50000	5.620350150123703	95.0%	0.7985	-2.0277211790665177
16	11330001	11370000	16	11330001	11830000	500000	40000	11.748539925674969	95.0%	0.7587587587587588	-1.2456606437162168
16	11930001	11980000	16	11510001	11980000	470000	50000	13.742751016362087	95.0%	0.922	-2.0089834511815745
16	11990001	12020000	16	11750001	12020000	270000	30000	19.54021960758544	95.0%	0.904	-2.6425015787984574
16	9220001	9260000	16	9220001	10880000	1660000	40000	4.186171873176635	95.0%	0.8538538538538538	-5.3976190377530076
16	10290001	10320000	16	10290001	10820000	530000	30000	9.668100074897948	95.0%	0.8608608608608609	-2.38104798541314
16	11990001	12020000	16	11990001	12410000	420000	30000	13.052498815147338	95.0%	0.8924464464464464	-2.2768507833857012
16	12920001	12990000	16	12920001	13540000	620000	70000	8.498912244305476	95.0%	0.8813813813813813	-1.3158950851645503
16	13870001	13930000	16	13500001	13930000	430000	60000	11.683557428188651	95.0%	0.885	-0.9561634791643929
16	13970001	14010000	16	12370001	14010000	1640000	40000	3.933079185239184	95.0%	0.7805	-3.2164081954875394
16	13000001	13040000	16	13000001	13830000	830000	40000	7.726347057583755	95.0%	0.687	-2.062389994814548
16	14940001	14980000	16	14940001	15900000	960000	40000	8.88662761388229	95.0%	0.7075	-0.0
16	15040001	15110000	16	15040001	15890000	850000	70000	9.865513949038867	95.0%	0.3023023023023023	-8.335462025806253
16	14760001	14870000	16	14140001	14870000	730000	110000	8.976600055869966	95.0%	0.996	-3.4776148486024403
16	15190001	15270000	16	15080001	15270000	190000	80000	32.22725844278801	95.0%	0.998998998998999	-15.271910552493393
16	15810001	15850000	16	15490001	15850000	360000	40000	16.972946564160008	95.0%	0.9205000000000001	-2.3602515946574445
16	16540001	16590000	16	16540001	17780000	1240000	50000	2.8279575215095716	95.0%	0.6375	-0.0
16	18240001	18280000	16	16860001	18280000	1420000	40000	4.149455468784753	95.0%	0.8454999999999999	-9.905907251414014
16	18740001	18780000	16	17400001	18780000	1380000	40000	5.458563456168238	95.0%	0.6586586586586587	-0.0
16	17670001	17710000	16	17670001	18590000	920000	40000	8.030932556113454	95.0%	0.606	-2.9603716249663385
16	17770001	17840000	16	17770001	18050000	280000	70000	17.27211098765549	95.0%	0.8879474474474475	-1.3679942654038961
16	18950001	19020000	16	18950001	19450000	500000	70000	12.828270535790336	95.0%	0.5890890890890891	-1.6010632365606385
16	18740001	18790000	16	18740001	19570000	830000	50000	7.0872678321708635	95.0%	0.8858858858858859	-3.558811616906922
16	19530001	19560000	16	18850001	19560000	710000	30000	8.177379110274641	95.0%	0.915	-3.1089272618123482
16	22200001	22230000	16	21760001	22230000	470000	30000	13.623825187905894	95.0%	0.968	-4.988332547094753
16	19910001	19970000	16	19910001	20400000	490000	60000	13.034944744614341	95.0%	0.7757757757757757	-0.6349376531075052
16	22010001	22080000	16	21600001	22080000	480000	70000	17.633351964548357	95.0%	0.9549794794794795	-5.5628030636334564
16	21350001	21390000	16	20870001	21390000	520000	40000	12.90210056089886	95.0%	0.8995	-8.270572177849381
16	19510001	19550000	16	19510001	20600000	1090000	40000	5.2045062737659915	95.0%	0.945	-3.4449908987801345
16	23070001	23100000	16	22830001	23100000	270000	30000	17.912449295063407	95.0%	0.92	-2.157360215645262
16	24050001	24090000	16	24050001	24510000	460000	40000	14.130829920068333	95.0%	0.3133133133133133	-0.5141439497431518
16	21670001	21720000	16	21670001	22150000	480000	50000	16.33332604955234	95.0%	0.7585	-4.2105132695435294
16	22830001	22880000	16	21520001	22880000	1360000	50000	5.6673301748356035	95.0%	0.6881881881881882	-2.1986397762953787
16	21060001	21100000	16	21060001	21340000	280000	40000	17.010280522206948	95.0%	0.7898868868868869	-1.504013821804473
