chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
16	86590001	86630000	16	86590001	87330000	740000	40000	14.629730004649732	98.0%	0.01001001001001001	8.39471701535283
16	19860001	19910000	16	19560001	19910000	350000	50000	20.202251842608856	98.0%	0.016016016016016016	3.916411909239449
16	77240001	77290000	16	77240001	78140000	900000	50000	9.189262729404158	96.0%	0.07607607607607608	3.3431082403672336
16	360001	420000	16	100001	420000	320000	60000	29.838761641157664	96.0%	0.06802002002002003	2.7735276268098676
16	11030001	11080000	16	11030001	11870000	840000	50000	10.900391460877609	95.0%	0.07957957957957959	2.3809731343448
16	68230001	68270000	16	67830001	68270000	440000	40000	19.78044373517967	95.0%	0.04704704704704705	1.9993959724504933
16	73200001	73240000	16	72790001	73240000	450000	40000	13.516238442382196	96.0%	0.04804804804804805	1.9002953363446924
16	24540001	24590000	16	24540001	25050000	510000	50000	15.235746299917963	97.0%	0.07407407407407407	1.618273050232639
16	66980001	67030000	16	66980001	67500000	520000	50000	17.864109369221044	97.0%	0.08203353353353354	1.5943072382221526
16	57570001	57630000	16	57570001	58040000	470000	60000	17.32543650302527	96.0%	0.06706706706706707	1.3375991321335547
16	72510001	72580000	16	72510001	73240000	730000	70000	9.298790016583052	95.0%	0.08708708708708708	1.3287790788835523
16	55460001	55500000	16	55460001	55900000	440000	40000	13.604353588377307	98.0%	0.028014014014014016	0.6531200476202462
16	77580001	77620000	16	77300001	77620000	320000	40000	18.751547927023495	97.0%	0.051551551551551555	-0.3631373090618579
16	8720001	8770000	16	8720001	9010000	290000	50000	18.24250359644545	97.0%	0.048	-0.5649839820866551
16	74330001	74390000	16	74330001	74730000	400000	60000	16.16353541332974	96.0%	0.0795	-0.7123009776817566
16	20830001	20870000	16	20830001	21120000	290000	40000	22.2416153648929	99.0%	0.056056056056056056	-0.995392078981816
16	88440001	88500000	16	88080001	88500000	420000	60000	22.676381470954997	95.0%	0.003003003003003003	-5.43763823602454
