chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
9	2820001	2860000	9	2000001	2860000	860000	40000	8.042529025958075	95.0%	0.8385	-4.3774448199013545
9	670001	740000	9	300001	740000	440000	70000	16.133369423252862	95.0%	0.996	-9.081487252135721
9	250001	320000	9	250001	1010000	760000	70000	11.195486300738553	95.0%	0.9275	-5.406387112525647
9	1000001	1030000	9	1000001	2100000	1100000	30000	5.641679086805012	95.0%	0.8180000000000001	-5.42639613600321
9	1900001	1970000	9	1160001	1970000	810000	70000	8.771404356090624	95.0%	0.876	-4.869979957414145
9	2700001	2760000	9	2250001	2760000	510000	60000	13.779324039430996	95.0%	0.33	-0.8632332795908786
9	1030001	1080000	9	1030001	2110000	1080000	50000	6.847015328443517	95.0%	0.7315	-7.345827261348317
9	3820001	3860000	9	2910001	3860000	950000	40000	7.366167577605303	95.0%	0.755	-4.214135220745109
9	2830001	2860000	9	2830001	4360000	1530000	30000	4.230781396701885	95.0%	0.636	-6.6711133703673
9	3090001	3160000	9	3090001	3970000	880000	70000	7.686853138306658	95.0%	0.9795	-3.8449812112269206
9	3170001	3210000	9	3170001	4360000	1190000	40000	6.35309614151615	95.0%	0.907	-7.1934353620822185
9	1990001	2050000	9	1280001	2050000	770000	60000	7.470185064176014	95.0%	0.937	-3.6771729762185674
9	2230001	2270000	9	2230001	3130000	900000	40000	8.331901760665307	95.0%	0.7244999999999999	-3.7448634382452575
9	3700001	3750000	9	3700001	4360000	660000	50000	10.964497599479357	95.0%	0.2505	0.7527236074394036
9	3440001	3500000	9	3440001	4360000	920000	60000	7.8710868475278915	95.0%	0.3055	-2.1829394168922853
9	3350001	3390000	9	3350001	4240000	890000	40000	7.378417410685051	95.0%	0.848	-3.9332084719639973
9	4290001	4340000	9	4290001	4720000	430000	50000	12.95598287341108	95.0%	0.888	-3.525428673070962
9	4670001	4710000	9	4670001	5610000	940000	40000	7.2073713503007655	95.0%	0.962	-7.295192490081427
9	6420001	6490000	9	5760001	6490000	730000	70000	11.526531823385936	95.0%	0.754	-6.510736655771099
9	4790001	4860000	9	4790001	5280000	490000	70000	14.5099425169129	95.0%	0.994	-9.412276772598931
9	4650001	4690000	9	4020001	4690000	670000	40000	10.06394999984927	95.0%	0.905	-4.459348010353634
9	6500001	6550000	9	5840001	6550000	710000	50000	13.270576290041722	95.0%	0.971	-9.020139428623343
9	3210001	3260000	9	3210001	4360000	1150000	50000	7.262041576673487	95.0%	0.645	-5.264674786268303
9	6020001	6070000	9	6020001	6690000	670000	50000	11.846558949029166	95.0%	0.706	-3.6273385769842745
9	8850001	8900000	9	7810001	8900000	1090000	50000	6.7609313049412565	95.0%	0.751	-9.161020490722318
9	6680001	6710000	9	5830001	6710000	880000	30000	8.56187535809561	95.0%	0.88	-8.292045514066896
9	6220001	6290000	9	6220001	6670000	450000	70000	14.076381304626498	95.0%	0.931	-5.692144213965736
9	7780001	7820000	9	7780001	8520000	740000	40000	7.398103598758319	95.0%	0.76	-3.0350797775367244
9	6750001	6790000	9	6750001	7580000	830000	40000	6.715113428711405	95.0%	0.922	-2.4281341236706524
9	6710001	6760000	9	5840001	6760000	920000	50000	8.612549000336058	95.0%	0.857	-5.479909204976665
9	5600001	5630000	9	5600001	6210000	610000	30000	8.559499663673336	95.0%	0.805	-3.4724987432606547
9	7530001	7560000	9	7530001	8440000	910000	30000	6.4370774003520586	95.0%	0.89	-4.414108662418084
9	8810001	8850000	9	8380001	8850000	470000	40000	11.145677547168226	95.0%	0.459	-1.1118836580303586
9	9550001	9580000	9	9550001	9920000	370000	30000	12.442013899186371	95.0%	0.819	-2.959740637532791
9	8560001	8590000	9	8560001	8890000	330000	30000	13.402119713293535	95.0%	0.553	-1.4927086735923578
9	7920001	7980000	9	7920001	8260000	340000	60000	14.840255811834421	95.0%	0.8745	-2.22773642160834
9	9780001	9830000	9	9070001	9830000	760000	50000	8.314306895874873	95.0%	0.5165	-2.681429179167174
9	9940001	9970000	9	9360001	9970000	610000	30000	7.530332344620844	95.0%	0.417	-2.501801743087598
9	7460001	7520000	9	7460001	8440000	980000	60000	6.434698262216867	95.0%	0.867	-3.1873483826036773
9	8030001	8100000	9	8030001	8550000	520000	70000	10.818377653435977	95.0%	0.7969999999999999	-1.6915655442223803
9	9790001	9830000	9	9790001	10460000	670000	40000	6.8263229468204605	95.0%	0.704	-1.4645193721641714
9	11040001	11100000	9	10680001	11100000	420000	60000	11.481968211548455	95.0%	0.9359999999999999	-2.1282127234640376
9	10660001	10720000	9	10660001	11660000	1000000	60000	7.169360771147066	95.0%	0.3645	-6.3157260386992675
9	10740001	10810000	9	10740001	11660000	920000	70000	7.022296901984265	95.0%	0.9495	-8.135319163596218
9	9160001	9210000	9	9160001	9560000	400000	50000	12.52698977669704	95.0%	0.644	-2.182685799712258
