chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
4	3050001	3150000	4	1325001	3150000	1825000	100000	76.05539187911742	95.0%	0.891005291005291	-1.5246534517844146
4	3475001	3600000	4	3475001	6150000	2675000	125000	56.3486649354807	95.0%	0.676906779661017	-1.1213725854364
4	500001	600000	4	500001	6500000	6000000	100000	23.22614435845865	95.0%	0.5532026275670343	-0.7852739633335717
4	2000001	2125000	4	2000001	4225000	2225000	125000	73.7872657287056	95.0%	0.7523809523809524	-0.7839526100541255
4	6175001	6275000	4	3800001	6275000	2475000	100000	48.213463757112606	95.0%	0.8105820105820106	-1.8736726071101975
4	8700001	8875000	4	7250001	8875000	1625000	175000	72.99987504788207	95.0%	0.8040254237288136	-0.6976858478933053
4	6050001	6175000	4	6050001	10050000	4000000	125000	35.30650177139944	95.0%	0.7444444444444445	-2.1936211097560743
4	9350001	9425000	4	9350001	12450000	3100000	75000	45.00882667022168	95.0%	0.6832627118644068	
4	6375001	6475000	4	6375001	10075000	3700000	100000	36.12801535401262	95.0%	0.7037037037037037	-2.0730000335202856
4	8875001	8950000	4	8875001	12450000	3575000	75000	35.951030518694914	95.0%	0.8656084656084656	-2.8796717235051403
4	7075001	7150000	4	3200001	7150000	3950000	75000	33.16811194276388	95.0%	0.6341920007174244	-1.3298903440424583
4	10400001	10525000	4	5850001	10525000	4675000	125000	26.773972831295907	95.0%	0.6804232804232804	-1.2913984874971565
4	8625001	8700000	4	8625001	11300000	2675000	75000	53.14941590802502	95.0%	0.7756613756613756	-1.7413170896887096
4	11825001	11950000	4	9600001	11950000	2350000	125000	49.37149245233968	95.0%	0.8931216931216932	-3.004214966020364
4	14800001	14950000	4	12675001	14950000	2275000	150000	60.39741987291695	95.0%	0.891005291005291	-5.076763754916179
4	9750001	9925000	4	9750001	12450000	2700000	175000	48.01630138258662	95.0%	0.7074074074074075	-1.8601479378326358
4	9525001	9700000	4	9525001	12500000	2975000	175000	43.97327638289712	95.0%	0.8580508474576272	-2.2209975922805785
4	11525001	11650000	4	11525001	12600000	1075000	125000	97.65552556158673	95.0%	0.9036016949152542	-1.3576640756775051
4	11675001	11800000	4	11675001	13375000	1700000	125000	53.13049534413865	95.0%	0.9502118644067796	-1.572998430713343
4	7675001	7775000	4	7675001	9925000	2250000	100000	57.61750986303094	95.0%	0.709374159268227	-0.9672285388661623
