chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
6	800001	950000	6	800001	14900000	14100000	150000	18.37479134353963	95.0%	0.74	-4.8030012079303654
6	1250001	1500000	6	1250001	14900000	13650000	250000	14.929990291104355	95.0%	0.7427427427427428	-4.696514225838584
6	7350001	7600000	6	250001	7600000	7350000	250000	29.775713105741488	95.0%	0.713	-1.8685491066755242
6	7650001	7900000	6	250001	7900000	7650000	250000	26.666993732776426	95.0%	0.793	-3.364359718662201
6	12900001	13200000	6	850001	13200000	12350000	300000	18.32740514793028	95.0%	0.6736736736736737	-2.3502684091293147
6	11150001	11500000	6	700001	11500000	10800000	350000	21.796095405086614	95.0%	0.6531531531531531	-2.1201354673777866
6	7050001	7250000	6	750001	7250000	6500000	200000	35.98925367691143	95.0%	0.6533278278278278	-2.2799352538156046
6	10800001	11050000	6	800001	11050000	10250000	250000	20.342799155776174	95.0%	0.67	-2.7496489392881793
6	13550001	13750000	6	350001	13750000	13400000	200000	17.79182781260036	95.0%	0.7218613613613614	-3.6568759093955343
6	19750001	20000000	6	8650001	20000000	11350000	250000	21.225230252722497	95.0%	0.6666666666666666	-3.7675902245677815
6	20050001	20200000	6	8800001	20200000	11400000	150000	16.674636156833355	95.0%	0.7557557557557557	-4.167462943159906
6	23800001	24100000	6	8750001	24100000	15350000	300000	17.565831540370816	95.0%	0.7607607607607607	-4.309001164175657
6	6300001	6500000	6	6300001	10100000	3800000	200000	43.780983843255214	95.0%	0.6553278278278278	-1.6584411308992264
6	10250001	10400000	6	6900001	10400000	3500000	150000	65.91100110788449	95.0%	0.942471971971972	-9.602392574509908
6	12600001	12800000	6	8650001	12800000	4150000	200000	50.40920517768138	95.0%	0.6256256256256256	-3.0286589406662507
6	14650001	14950000	6	8450001	14950000	6500000	300000	31.984796508710943	95.0%	0.6943463463463464	-2.2296045282864942
6	10300001	10450000	6	10300001	19950000	9650000	150000	15.424754862650637	95.0%	0.7587587587587588	-2.8565435675824755
6	14300001	14600000	6	6100001	14600000	8500000	300000	22.30587041928005	95.0%	0.6585000000000001	-1.5522175900424104
6	23550001	23750000	6	9000001	23750000	14750000	200000	16.32169334157505	95.0%	0.7247247247247247	-3.2276947773653055
6	8550001	8850000	6	8550001	20000000	11450000	300000	22.296271884541667	95.0%	0.747	-4.438781182879611
6	8900001	9250000	6	8900001	19550000	10650000	350000	23.310404834774314	95.0%	0.715	-2.6322719846305818
6	9300001	9600000	6	9300001	19600000	10300000	300000	21.47714511615618	95.0%	0.7092092092092093	-2.4808057432047077
6	12650001	12850000	6	12650001	16750000	4100000	200000	44.83941563151918	95.0%	0.6586586586586587	-0.881564341324462
6	12900001	13250000	6	12900001	18450000	5550000	350000	37.91702549834624	95.0%	0.6436436436436437	-1.3199684668436948
6	9650001	10000000	6	9650001	19650000	10000000	350000	19.63055149276447	95.0%	0.7338668668668669	-2.318130603216625
6	13300001	13550000	6	13300001	18400000	5100000	250000	40.60979084994899	95.0%	0.7032032032032032	-1.6764647253631555
6	13250001	13500000	6	7950001	13500000	5550000	250000	36.5957936971749	95.0%	0.7627627627627628	-2.0507613812207044
6	17400001	17600000	6	14200001	17600000	3400000	200000	57.48216529517003	95.0%	0.7055	-0.8746102558253791
6	16850001	17050000	6	16850001	20050000	3200000	200000	53.934874075318746	95.0%	0.7648828828828829	-1.2843970692952822
6	26550001	26750000	6	18400001	26750000	8350000	200000	19.29097341631792	95.0%	0.641	-1.456830492694311
6	27850001	28050000	6	24350001	28050000	3700000	200000	47.64909131060165	95.0%	0.598	-3.851404409450126
6	17100001	17400000	6	17100001	20150000	3050000	300000	68.8112115737258	95.0%	0.451	-0.36734824152462575
6	18550001	18800000	6	18550001	25450000	6900000	250000	30.753152741766478	95.0%	0.7023503503503503	-3.2400195029776415
6	24200001	24400000	6	24200001	27700000	3500000	200000	36.03668518520407	95.0%	0.8158158158158157	-0.9080730335182965
6	21200001	21500000	6	18750001	21500000	2750000	300000	69.2974925663902	95.0%	0.6856856856856857	-2.054068088382071
6	24800001	25150000	6	20850001	25150000	4300000	350000	43.981572605504596	95.0%	0.7435	-1.0142847942931008
6	25850001	26050000	6	17600001	26050000	8450000	200000	23.950400873051052	95.0%	0.702	-1.9095990549518582
6	26150001	26500000	6	25050001	26500000	1450000	350000	130.6596709357199	95.0%	0.766	-0.6177740213007549
6	33250001	33400000	6	33250001	36300000	3050000	150000	71.43122846163155	95.0%	0.8358358358358359	-1.1872205683957933
6	41950001	42250000	6	37750001	42250000	4500000	300000	47.04240659021363	95.0%	0.7093528528528528	-0.9812838918929503
6	42300001	42500000	6	37550001	42500000	4950000	200000	44.717052001077086	95.0%	0.576	-0.974135489394445
6	30000001	30200000	6	30000001	33350000	3350000	200000	50.615043821192835	95.0%	0.7567567567567568	-0.75837906649511
6	34150001	34500000	6	34150001	36500000	2350000	350000	108.0375269247717	95.0%	0.756	-1.3304856693066456
6	41550001	41750000	6	37450001	41750000	4300000	200000	50.933437694863116	95.0%	0.6598308308308308	-1.38226364989427
6	31450001	31800000	6	29600001	31800000	2200000	350000	109.13967943471464	95.0%	0.8634999999999999	-1.466419879975823
6	44150001	44350000	6	29700001	44350000	14650000	200000	17.482623563838924	95.0%	0.656	-2.0812165798737405
6	25650001	25950000	6	25650001	44150000	18500000	300000	10.709766501256803	95.0%	0.6456456456456456	-1.0272690997942535
6	31900001	32100000	6	31900001	43600000	11700000	200000	23.033831791006143	95.0%	0.7358673673673674	-1.612155978756281
6	38650001	38850000	6	38650001	40850000	2200000	200000	70.17899373619133	95.0%	0.8918918918918919	-0.8577677781820446
6	38950001	39100000	6	37450001	39100000	1650000	150000	87.27398071709047	95.0%	0.899	-0.8459978264009582
6	45800001	46000000	6	45800001	49500000	3700000	200000	48.23827710513708	95.0%	0.8569279279279279	-1.7897025137587301
6	37150001	37350000	6	37150001	43400000	6250000	200000	34.314636979757154	95.0%	0.7177177177177178	-1.5064382202553437
6	52050001	52200000	6	45800001	52200000	6400000	150000	25.498906408989868	95.0%	0.7404999999999999	-2.6330746724526533
6	36800001	37100000	6	36800001	42950000	6150000	300000	39.00090092067915	95.0%	0.612	-0.6142890684926537
6	46350001	46650000	6	46350001	51750000	5400000	300000	37.71421438886126	95.0%	0.6688378378378379	-1.1601534039905879
6	53550001	53750000	6	53550001	57100000	3550000	200000	55.749410477040485	95.0%	0.658	-2.477993928705989
6	54850001	55050000	6	48550001	55050000	6500000	200000	33.69004005499909	95.0%	0.6983478478478478	-4.749185414429633
6	48500001	48850000	6	48500001	51750000	3250000	350000	54.34088921673429	95.0%	0.8298298298298298	-1.5002017786723474
6	50200001	50400000	6	50200001	63450000	13250000	200000	21.564185596870647	95.0%	0.587	-2.575358807585158
6	55150001	55500000	6	55150001	57350000	2200000	350000	78.15093178428215	95.0%	0.7172172172172172	-1.5259460845961241
6	49200001	49350000	6	49200001	54200000	5000000	150000	28.737273548518015	95.0%	0.639	-1.1188026868641647
6	49600001	49800000	6	49600001	63800000	14200000	200000	16.905181842517262	95.0%	0.606	-2.2302090619492025
6	52150001	52300000	6	52150001	56900000	4750000	150000	43.89787881020926	95.0%	0.6866866866866866	-2.4550507976579263
6	57900001	58100000	6	51000001	58100000	7100000	200000	21.32636015276778	95.0%	0.9544774774774775	-2.643198520000509
6	51800001	52000000	6	45550001	52000000	6450000	200000	30.474845996414544	95.0%	0.785	-3.280711601025286
6	52200001	52500000	6	45850001	52500000	6650000	300000	28.679441623395054	95.0%	0.8168168168168168	-2.075444691489889
6	57350001	57550000	6	51800001	57550000	5750000	200000	20.806577139694586	95.0%	0.727	-1.0311466460294523
6	46050001	46300000	6	46050001	49300000	3250000	250000	65.47065381856359	95.0%	0.6136136136136137	-1.9405217454107448
6	46750001	46950000	6	46750001	51800000	5050000	200000	37.15556135361653	95.0%	0.732	-1.695517249171342
6	47350001	47700000	6	47350001	56000000	8650000	350000	25.0571834274125	95.0%	0.789	-2.662919070743678
6	49350001	49550000	6	49350001	57050000	7700000	200000	20.907612114827685	95.0%	0.7182182182182182	-2.3098847256240176
6	68050001	68250000	6	62750001	68250000	5500000	200000	32.85969027920415	95.0%	0.7895000000000001	-4.902601289612003
6	68300001	68500000	6	63100001	68500000	5400000	200000	34.13812919411618	95.0%	0.7968993993993994	-5.06837324379322
6	58500001	58700000	6	55050001	58700000	3650000	200000	53.31661458591713	95.0%	0.7867867867867868	-2.4231353196924736
6	70350001	70550000	6	58450001	70550000	12100000	200000	21.104462592518406	95.0%	0.6745000000000001	-4.643803256069307
6	57600001	57900000	6	57600001	69800000	12200000	300000	27.870382972242897	95.0%	0.5615615615615616	-14.0365219748447
6	74050001	74200000	6	70400001	74200000	3800000	150000	41.979597625519524	95.0%	0.813	-1.8675134781236162
