chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
15	39850001	39880000	15	39430001	39880000	450000	30000	17.553362231840016	98.0%	0.028	3.545253025536081
15	64330001	64370000	15	63880001	64370000	490000	40000	18.722541729503202	99.0%	0.037	3.3028393375502616
15	68100001	68140000	15	67210001	68140000	930000	40000	9.131254315226448	95.0%	0.05	3.302275203209459
15	91410001	91460000	15	90830001	91460000	630000	50000	14.079790159794943	96.0%	0.046	2.500671569858283
15	56760001	56810000	15	56760001	57600000	840000	50000	10.087086663286131	98.0%	0.07157157157157157	2.3940230181048094
15	51150001	51200000	15	50780001	51200000	420000	50000	15.973278040395295	97.0%	0.043043043043043044	1.8007009665945184
15	74900001	74950000	15	74900001	75260000	360000	50000	19.99894155198145	95.0%	0.055055055055055056	1.6393067223887638
15	93320001	93370000	15	93320001	93600000	280000	50000	18.46197841447384	96.0%	0.06606606606606608	1.225809189039023
15	66880001	66930000	15	66880001	67160000	280000	50000	29.11369453672122	99.0%	0.031031031031031032	1.1620744955154572
15	70000001	70040000	15	70000001	70500000	500000	40000	14.155082108876679	98.0%	0.0795	0.4039270608329102
15	90830001	90880000	15	90830001	91170000	340000	50000	22.02988266541249	98.0%	0.07857857857857858	0.01615582779870423
15	60850001	60890000	15	60850001	61550000	700000	40000	10.611407881849535	96.0%	0.08053803803803805	-0.349716139286404
15	74580001	74640000	15	74170001	74640000	470000	60000	18.234563841887674	95.0%	0.068	-0.482951518295534
15	90260001	90310000	15	90260001	90680000	420000	50000	19.022410535279292	98.0%	0.064	-3.3372747591207172
15	34730001	34800000	15	34050001	34800000	750000	70000	9.675182549275565	95.0%	0.03003003003003003	-10.49141420261998
