chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
22	36860001	36900000	22	36520001	36900000	380000	40000	69.3001866560984	97.0%	0.007953340402969248	10.880779028459191
22	30430001	30490000	22	29780001	30490000	710000	60000	39.952483859728126	95.0%	0.042417815482502653	7.237835491466839
22	29200001	29240000	22	28410001	29240000	830000	40000	28.97355866453757	95.0%	0.05408271474019088	6.092543046814019
22	33370001	33410000	22	32770001	33410000	640000	40000	35.82081032488989	96.0%	0.02751322751322751	5.341417966426029
22	43000001	43070000	22	43000001	43550000	550000	70000	51.20224857893275	96.0%	0.04656084656084656	3.4310285379620344
22	23440001	23480000	22	22890001	23480000	590000	40000	40.79641903248614	96.0%	0.06666666666666667	2.9176340469681077
22	28980001	29040000	22	28980001	29650000	670000	60000	33.97329602588187	96.0%	0.09841269841269841	2.867980680178613
22	31320001	31370000	22	31320001	31630000	310000	50000	72.77867346623258	97.0%	0.014846235418875928	2.757333850626782
22	29230001	29270000	22	29230001	29650000	420000	40000	52.81012007342564	97.0%	0.047189819724284196	2.297442685752638
22	24170001	24210000	22	23640001	24210000	570000	40000	39.71016341376973	95.0%	0.06786850477200425	1.434061984168587
22	39530001	39570000	22	39530001	39920000	390000	40000	58.97214303629976	96.0%	0.03923647932131495	1.2411020488189008
22	46370001	46410000	22	46370001	46720000	350000	40000	60.03275360817778	96.0%	0.03923647932131495	0.9635633808521022
22	19580001	19630000	22	19120001	19630000	510000	50000	48.7105713053452	96.0%	0.08907741251325557	-0.46834494321705417
22	29400001	29450000	22	28990001	29450000	460000	50000	50.370250279523255	97.0%	0.09703075291622482	-0.6186115544791582
22	24290001	24330000	22	24290001	24990000	700000	40000	31.957658163867475	97.0%	0.08941798941798942	-17.433740231065066
22	21790001	21850000	22	21790001	22320000	530000	60000	67.58957273096519	96.0%	0.0761904761904762	
