chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
20	5490001	5550000	20	5490001	6070000	580000	60000	16.44224226874419	97.0%	0.04903003003003003	3.1357508339060822
20	11500001	11540000	20	10400001	11540000	1140000	40000	7.966177225607648	96.0%	0.0475	2.811923017734723
20	4030001	4070000	20	3660001	4070000	410000	40000	23.1909250150129	97.0%	0.065	2.2748999039049957
20	8670001	8710000	20	7920001	8710000	790000	40000	12.09470478490249	95.0%	0.055055055055055056	2.2377236096918223
20	4540001	4590000	20	4190001	4590000	400000	50000	20.787202464494403	98.0%	0.065	2.138451675093344
20	34000001	34040000	20	33400001	34040000	640000	40000	16.45661200305188	95.0%	0.057528028028028026	1.040249825784622
20	31200001	31250000	20	30420001	31250000	830000	50000	12.609238318089101	96.0%	0.08108108108108109	0.972742962789406
20	50660001	50700000	20	50230001	50700000	470000	40000	19.607276241809693	98.0%	0.035	0.9598442804804054
20	610001	650000	20	270001	650000	380000	40000	20.878871243592652	95.0%	0.04501951951951952	0.17996806613200209
20	4680001	4720000	20	4090001	4720000	630000	40000	14.336823528808399	95.0%	0.0990990990990991	0.15271960600273946
20	48670001	48710000	20	48160001	48710000	550000	40000	17.739462246462896	95.0%	0.06906906906906907	0.14886860322900738
20	49180001	49240000	20	48800001	49240000	440000	60000	20.7992396292816	97.0%	0.02252252252252252	-0.5409312406597673
20	35490001	35540000	20	35150001	35540000	390000	50000	22.188282740038808	98.0%	0.05	-0.6737148774112091
